Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
05/09/2024 01:14,130.23,1.19,5.26,10.4,0.06,10.5,10.856,5,2205,,BrewIQ,SHU IPA
05/09/2024 01:34,130.57,1.15,5.31,10.4,0.06,10.3,10.656,5,2202,,BrewIQ,SHU IPA
05/09/2024 01:54,130.9,1.13,5.27,10.2,0.06,10.1,10.456,5,2200,,BrewIQ,SHU IPA
05/09/2024 02:14,131.23,1.17,5.28,10.4,0.06,10.2,10.556,5,2213,,BrewIQ,SHU IPA
05/09/2024 02:34,131.57,1.1,5.26,10.5,0.06,10,10.356,6,2195,,BrewIQ,SHU IPA
05/09/2024 02:54,131.9,1.08,5.28,10.4,0.06,9.9,10.256,6,2200,,BrewIQ,SHU IPA
05/09/2024 03:14,132.23,1.11,5.26,10.4,0.06,9.8,10.156,6,2207,,BrewIQ,SHU IPA
05/09/2024 03:34,132.57,1.12,5.27,10.5,0.06,9.7,10.056,6,2203,,BrewIQ,SHU IPA
05/09/2024 03:54,132.9,1.08,5.27,10.4,0.06,9.5,9.856,6,2179,,BrewIQ,SHU IPA
05/09/2024 04:14,133.23,1.07,5.29,10.3,0.06,9.4,9.756,6,2203,,BrewIQ,SHU IPA
05/09/2024 04:34,133.57,0.99,5.31,10.3,0.06,9.3,9.656,5,2200,,BrewIQ,SHU IPA
05/09/2024 04:54,133.9,1.02,5.32,10.4,0.06,9.1,9.456,5,2199,,BrewIQ,SHU IPA
05/09/2024 05:14,134.23,1.05,5.32,10.4,0.06,9,9.356,5,2198,,BrewIQ,SHU IPA
05/09/2024 05:34,134.57,1,5.27,10.4,0.06,8.9,9.256,5,2189,,BrewIQ,SHU IPA
05/09/2024 05:54,134.9,1.04,5.26,10.3,0.06,8.9,9.256,5,2190,,BrewIQ,SHU IPA
05/09/2024 06:14,135.23,1.01,5.29,10.3,0.06,8.8,9.156,5,2197,,BrewIQ,SHU IPA
05/09/2024 06:34,135.57,1.01,5.32,10.3,0.06,8.7,9.056,5,2196,,BrewIQ,SHU IPA
05/09/2024 06:54,135.9,1.02,5.29,10.2,0.06,8.6,8.956,5,2188,,BrewIQ,SHU IPA
05/09/2024 07:14,136.23,0.98,5.32,10.2,0.06,8.5,8.856,5,2202,,BrewIQ,SHU IPA
05/09/2024 07:34,136.57,0.96,5.27,10.4,0.06,8.4,8.756,5,2201,,BrewIQ,SHU IPA
05/09/2024 07:54,136.9,1,5.28,10.4,0.06,8.3,8.656,6,2188,,BrewIQ,SHU IPA
05/09/2024 08:14,137.23,0.99,5.28,10.3,0.06,8.3,8.656,6,2194,,BrewIQ,SHU IPA
05/09/2024 08:34,137.57,1,5.27,10.3,0.06,8.3,8.656,6,2200,,BrewIQ,SHU IPA
05/09/2024 08:54,137.9,0.97,5.3,10.2,0.06,8.1,8.456,6,2193,,BrewIQ,SHU IPA
05/09/2024 09:14,138.23,0.93,5.26,10.3,0.06,8.1,8.456,6,2197,,BrewIQ,SHU IPA
05/09/2024 09:34,138.57,0.97,5.33,10.3,0.06,8,8.356,5,2198,,BrewIQ,SHU IPA
05/09/2024 09:54,138.9,0.89,5.27,10.3,0.06,7.9,8.256,5,2188,,BrewIQ,SHU IPA
05/09/2024 10:14,139.23,0.89,5.27,10.4,0.06,7.8,8.156,5,2191,,BrewIQ,SHU IPA
05/09/2024 10:34,139.57,0.91,5.27,10.3,0.06,7.8,8.156,5,2195,,BrewIQ,SHU IPA
05/09/2024 10:54,139.9,0.9,5.27,10.4,0.06,7.7,8.056,5,2188,,BrewIQ,SHU IPA
05/09/2024 11:14,140.23,0.91,5.32,10.3,0.06,7.7,8.056,5,2199,,BrewIQ,SHU IPA
05/09/2024 11:34,140.57,0.95,5.33,10.2,0.06,7.6,7.956,5,2177,,BrewIQ,SHU IPA
05/09/2024 11:54,140.9,0.9,5.27,10.4,0.06,7.5,7.856,5,2190,,BrewIQ,SHU IPA
05/09/2024 12:14,141.23,0.91,5.32,10.2,0.06,7.5,7.856,5,2186,,BrewIQ,SHU IPA
05/09/2024 12:34,141.57,0.92,5.26,10.3,0.06,7.5,7.856,5,2196,,BrewIQ,SHU IPA
05/09/2024 12:54,141.9,0.93,5.33,10.2,0.06,7.4,7.756,6,2183,,BrewIQ,SHU IPA
05/09/2024 13:14,142.23,0.85,5.28,10.1,0.06,7.4,7.756,6,2193,,BrewIQ,SHU IPA
05/09/2024 13:34,142.57,0.9,5.33,10.4,0.06,7.3,7.656,6,2189,,BrewIQ,SHU IPA
05/09/2024 13:54,142.9,0.89,5.33,10.2,0.06,7.2,7.556,6,2191,,BrewIQ,SHU IPA
05/09/2024 14:14,143.23,0.92,5.31,10.4,0.06,7.3,7.656,5,2192,,BrewIQ,SHU IPA
05/09/2024 14:34,143.57,0.87,5.29,10.3,0.06,7.2,7.556,6,2195,,BrewIQ,SHU IPA
05/09/2024 14:54,143.9,0.85,5.33,10.1,0.06,7.1,7.456,6,2199,,BrewIQ,SHU IPA
05/09/2024 15:14,144.23,0.85,5.33,10.1,0.06,7.1,7.456,5,2195,,BrewIQ,SHU IPA
05/09/2024 15:34,144.57,0.88,5.33,10.3,0.06,7,7.356,5,2189,,BrewIQ,SHU IPA
05/09/2024 15:54,144.9,0.86,5.29,10.2,0.06,7,7.356,5,2191,,BrewIQ,SHU IPA
05/09/2024 16:14,145.23,0.83,5.33,10.1,0.06,6.9,7.256,5,2195,,BrewIQ,SHU IPA
05/09/2024 16:34,145.57,0.85,5.28,10,0.06,6.9,7.256,5,2191,,BrewIQ,SHU IPA
05/09/2024 16:54,145.9,0.88,5.3,10.4,0.06,6.9,7.256,5,2196,,BrewIQ,SHU IPA
05/09/2024 17:14,146.23,0.84,5.28,10.1,0.06,6.8,7.156,5,2195,,BrewIQ,SHU IPA
05/09/2024 17:34,146.57,0.85,5.26,10.1,0.06,6.8,7.156,5,2191,,BrewIQ,SHU IPA
05/09/2024 17:54,146.9,0.86,5.31,10.3,0.06,6.7,7.056,5,2195,,BrewIQ,SHU IPA
05/09/2024 18:14,147.23,0.86,5.27,10.1,0.06,6.7,7.056,5,2198,,BrewIQ,SHU IPA
05/09/2024 18:34,147.57,0.88,5.28,10.3,0.06,6.7,7.056,5,2194,,BrewIQ,SHU IPA
05/09/2024 18:54,147.9,0.86,5.28,10.3,0.06,6.7,7.056,6,2192,,BrewIQ,SHU IPA
05/09/2024 19:14,148.23,0.83,5.33,10.1,0.06,6.6,6.956,6,2200,,BrewIQ,SHU IPA
05/09/2024 19:34,148.57,0.84,5.33,10,0.06,6.6,6.956,5,2197,,BrewIQ,SHU IPA
05/09/2024 19:54,148.9,0.86,5.32,10.3,0.06,6.5,6.856,5,2192,,BrewIQ,SHU IPA
05/09/2024 20:14,149.23,0.86,5.3,10.1,0.06,6.6,6.956,5,2198,,BrewIQ,SHU IPA
05/09/2024 20:34,149.57,0.83,5.31,10.2,0.06,6.5,6.856,6,2190,,BrewIQ,SHU IPA
05/09/2024 20:54,149.9,0.88,5.33,10,0.06,6.5,6.856,6,2183,,BrewIQ,SHU IPA
05/09/2024 21:14,150.23,0.84,5.34,10.1,0.06,6.4,6.756,5,2192,,BrewIQ,SHU IPA
05/09/2024 21:34,150.57,0.83,5.33,10,0.06,6.4,6.756,5,2200,,BrewIQ,SHU IPA
05/09/2024 21:54,150.9,0.82,5.31,10.2,0.06,6.4,6.756,5,2195,,BrewIQ,SHU IPA
05/09/2024 22:14,151.23,0.85,5.34,10.1,0.06,6.3,6.656,5,2191,,BrewIQ,SHU IPA
05/09/2024 22:34,151.57,0.87,5.31,10.2,0.06,6.3,6.656,5,2191,,BrewIQ,SHU IPA
05/09/2024 22:54,151.9,0.82,5.28,10.2,0.06,6.3,6.656,5,2188,,BrewIQ,SHU IPA
05/09/2024 23:14,152.23,0.86,5.34,10.1,0.06,6.3,6.656,5,2185,,BrewIQ,SHU IPA
05/09/2024 23:34,152.57,0.86,5.33,10.2,0.06,6.3,6.656,5,2190,,BrewIQ,SHU IPA
05/09/2024 23:54,152.9,0.84,5.33,10,0.06,6.2,6.556,6,2186,,BrewIQ,SHU IPA
05/10/2024 00:14,153.23,0.83,5.33,10,0.06,6.2,6.556,6,2186,,BrewIQ,SHU IPA
05/10/2024 00:34,153.57,0.83,5.33,9.9,0.06,6.2,6.556,5,2192,,BrewIQ,SHU IPA
05/10/2024 00:54,153.9,0.88,5.31,10,0.06,6.1,6.456,5,2196,,BrewIQ,SHU IPA
05/10/2024 01:14,154.23,0.83,5.28,10,0.06,6.1,6.456,5,2189,,BrewIQ,SHU IPA
05/10/2024 01:34,154.57,0.83,5.31,9.9,0.06,6.1,6.456,5,2177,,BrewIQ,SHU IPA
05/10/2024 01:54,154.9,0.85,5.33,10.2,0.06,6,6.356,5,2182,,BrewIQ,SHU IPA
05/10/2024 02:14,155.23,0.85,5.32,10,0.06,6.1,6.456,5,2191,,BrewIQ,SHU IPA
05/10/2024 02:34,155.57,0.82,5.27,10.1,0.06,6,6.356,6,2188,,BrewIQ,SHU IPA
05/10/2024 02:54,155.9,0.84,5.28,10.2,0.06,6,6.356,6,2185,,BrewIQ,SHU IPA
05/10/2024 03:14,156.23,0.88,5.28,10,0.06,6,6.356,6,2185,,BrewIQ,SHU IPA
05/10/2024 03:34,156.57,0.85,5.3,10.2,0.06,6,6.356,5,2187,,BrewIQ,SHU IPA
05/10/2024 03:54,156.9,0.87,5.33,10.2,0.06,5.9,6.256,5,2184,,BrewIQ,SHU IPA
05/10/2024 04:14,157.23,0.81,5.32,10.3,0.06,5.9,6.256,5,2188,,BrewIQ,SHU IPA
05/10/2024 04:34,157.57,0.9,5.34,10.2,0.06,5.9,6.256,5,2183,,BrewIQ,SHU IPA
05/10/2024 04:54,157.9,0.81,5.28,10,0.06,5.9,6.256,5,2192,,BrewIQ,SHU IPA
05/10/2024 05:14,158.23,0.81,5.28,10,0.06,5.9,6.256,5,2186,,BrewIQ,SHU IPA
05/10/2024 05:34,158.57,0.87,5.31,10.2,0.06,5.9,6.256,6,2183,,BrewIQ,SHU IPA
05/10/2024 05:54,158.9,0.82,5.28,10,0.06,5.9,6.256,6,2181,,BrewIQ,SHU IPA
05/10/2024 06:14,159.23,0.88,5.28,9.9,0.06,5.8,6.156,5,2188,,BrewIQ,SHU IPA
05/10/2024 06:34,159.57,0.83,5.31,10.1,0.06,5.8,6.156,5,2184,,BrewIQ,SHU IPA
05/10/2024 06:54,159.9,0.82,5.33,10.1,0.06,5.8,6.156,5,2185,,BrewIQ,SHU IPA
05/10/2024 07:14,160.23,0.88,5.3,10,0.06,5.8,6.156,5,2166,,BrewIQ,SHU IPA
05/10/2024 07:34,160.57,0.84,5.34,10,0.06,5.8,6.156,5,2176,,BrewIQ,SHU IPA
05/10/2024 07:54,160.9,0.83,5.29,9.9,0.06,5.8,6.156,5,2168,,BrewIQ,SHU IPA
05/10/2024 08:14,161.23,0.87,5.31,9.9,0.06,5.8,6.156,5,2174,,BrewIQ,SHU IPA
05/10/2024 08:34,161.57,0.84,5.28,10.1,0.06,5.8,6.156,6,2182,,BrewIQ,SHU IPA
05/10/2024 08:54,161.9,0.84,5.33,10,0.06,5.8,6.156,6,2176,,BrewIQ,SHU IPA
05/10/2024 09:14,162.23,0.83,5.33,10,0.06,5.7,6.056,6,2178,,BrewIQ,SHU IPA
05/10/2024 09:34,162.57,0.86,5.28,9.9,0.06,5.7,6.056,5,2183,,BrewIQ,SHU IPA
05/10/2024 09:54,162.9,0.83,5.33,10.3,0.06,5.7,6.056,5,2185,,BrewIQ,SHU IPA
05/10/2024 10:14,163.23,0.85,5.32,10,0.06,5.7,6.056,5,2176,,BrewIQ,SHU IPA
05/10/2024 10:34,163.57,0.88,5.3,10.1,0.06,5.7,6.056,5,2171,,BrewIQ,SHU IPA
05/10/2024 10:54,163.9,0.88,5.34,9.9,0.06,5.7,6.056,5,2177,,BrewIQ,SHU IPA
05/10/2024 11:14,164.23,0.85,5.28,9.9,0.06,5.7,6.056,5,2177,,BrewIQ,SHU IPA
05/10/2024 11:34,164.57,0.83,5.3,9.8,0.06,5.7,6.056,6,2168,,BrewIQ,SHU IPA
05/10/2024 11:54,164.9,0.85,5.32,10.2,0.06,5.6,5.956,6,2173,,BrewIQ,SHU IPA
05/10/2024 12:14,165.23,0.86,5.34,10,0.06,5.7,6.056,5,2174,,BrewIQ,SHU IPA
05/10/2024 12:34,165.57,0.85,5.28,9.9,0.06,5.6,5.956,5,2175,,BrewIQ,SHU IPA
05/10/2024 12:54,165.9,0.86,5.33,10,0.06,5.6,5.956,5,2169,,BrewIQ,SHU IPA
05/10/2024 13:14,166.23,0.82,5.29,10,0.06,5.6,5.956,5,2180,,BrewIQ,SHU IPA
05/10/2024 13:34,166.57,0.86,5.28,9.9,0.06,5.6,5.956,5,2175,,BrewIQ,SHU IPA
05/10/2024 13:54,166.9,0.84,5.32,9.8,0.06,5.6,5.956,5,2179,,BrewIQ,SHU IPA
05/10/2024 14:14,167.23,0.82,5.31,9.9,0.06,5.5,5.856,5,2176,,BrewIQ,SHU IPA
05/10/2024 14:34,167.57,0.83,5.29,9.9,0.06,5.6,5.956,6,2169,,BrewIQ,SHU IPA
05/10/2024 14:54,167.9,0.84,5.33,10,0.06,5.6,5.956,6,2169,,BrewIQ,SHU IPA
05/10/2024 15:14,168.23,0.81,5.29,10.1,0.06,5.5,5.856,6,2176,,BrewIQ,SHU IPA
05/10/2024 15:34,168.57,0.83,5.28,9.9,0.06,5.5,5.856,5,2185,,BrewIQ,SHU IPA
05/10/2024 15:54,168.9,0.83,5.34,9.9,0.06,5.5,5.856,5,2172,,BrewIQ,SHU IPA
05/10/2024 16:14,169.23,0.85,5.29,9.8,0.06,5.5,5.856,5,2175,,BrewIQ,SHU IPA
05/10/2024 16:34,169.57,0.83,5.29,9.8,0.06,5.5,5.856,5,2173,,BrewIQ,SHU IPA
05/10/2024 16:54,169.9,0.89,5.28,9.8,0.06,5.5,5.856,5,2173,,BrewIQ,SHU IPA
05/10/2024 17:14,170.23,0.84,5.28,9.9,0.06,5.5,5.856,5,2174,,BrewIQ,SHU IPA
05/10/2024 17:34,170.57,0.88,5.34,9.9,0.06,5.5,5.856,5,2175,,BrewIQ,SHU IPA
05/10/2024 17:54,170.9,0.81,5.31,9.9,0.06,5.5,5.856,6,2162,,BrewIQ,SHU IPA
05/10/2024 18:14,171.23,0.84,5.3,9.9,0.06,5.5,5.856,6,2168,,BrewIQ,SHU IPA
05/10/2024 18:34,171.57,0.85,5.33,10,0.06,5.5,5.856,5,2171,,BrewIQ,SHU IPA
05/10/2024 18:54,171.9,0.83,5.33,9.9,0.06,5.5,5.856,5,2171,,BrewIQ,SHU IPA
05/10/2024 19:14,172.23,0.83,5.28,9.9,0.06,5.5,5.856,5,2179,,BrewIQ,SHU IPA
05/10/2024 19:34,172.57,0.85,5.34,9.9,0.06,5.5,5.856,5,2175,,BrewIQ,SHU IPA
05/10/2024 19:54,172.9,0.85,5.27,9.8,0.06,5.4,5.756,5,2179,,BrewIQ,SHU IPA
05/10/2024 20:14,173.23,0.86,5.27,9.9,0.06,5.5,5.856,5,2177,,BrewIQ,SHU IPA
05/10/2024 20:34,173.57,0.9,5.33,9.9,0.06,5.5,5.856,6,2169,,BrewIQ,SHU IPA
05/10/2024 20:54,173.9,0.87,5.34,10,0.06,5.5,5.856,6,2175,,BrewIQ,SHU IPA
05/10/2024 21:14,174.23,0.88,5.3,9.8,0.06,5.4,5.756,5,2168,,BrewIQ,SHU IPA
05/10/2024 21:34,174.57,0.84,5.29,9.9,0.06,5.5,5.856,5,2170,,BrewIQ,SHU IPA
05/10/2024 21:54,174.9,0.87,5.27,9.8,0.06,5.4,5.756,5,2165,,BrewIQ,SHU IPA
05/10/2024 22:14,175.23,0.89,5.28,9.9,0.06,5.4,5.756,5,2174,,BrewIQ,SHU IPA
05/10/2024 22:34,175.57,0.9,5.35,9.8,0.06,5.4,5.756,5,2176,,BrewIQ,SHU IPA
05/10/2024 22:54,175.9,0.85,5.34,9.8,0.06,5.4,5.756,5,2170,,BrewIQ,SHU IPA
05/10/2024 23:14,176.23,0.83,5.34,10.1,0.06,5.5,5.856,5,2174,,BrewIQ,SHU IPA
05/10/2024 23:34,176.57,0.86,5.33,10,0.06,5.4,5.756,6,2174,,BrewIQ,SHU IPA
05/10/2024 23:54,176.9,0.9,5.33,9.8,0.06,5.4,5.756,6,2169,,BrewIQ,SHU IPA
05/11/2024 00:14,177.23,0.88,5.3,9.8,0.06,5.4,5.756,5,2163,,BrewIQ,SHU IPA
05/11/2024 00:34,177.57,0.86,5.34,9.9,0.06,5.4,5.756,5,2172,,BrewIQ,SHU IPA
05/11/2024 00:54,177.9,0.87,5.28,10.1,0.06,5.4,5.756,5,2153,,BrewIQ,SHU IPA
05/11/2024 01:14,178.23,0.86,5.31,9.9,0.06,5.4,5.756,5,2171,,BrewIQ,SHU IPA
05/11/2024 01:34,178.57,0.86,5.28,9.8,0.06,5.4,5.756,5,2173,,BrewIQ,SHU IPA
05/11/2024 01:54,178.9,0.91,5.28,9.8,0.06,5.4,5.756,5,2173,,BrewIQ,SHU IPA
05/11/2024 02:14,179.23,0.89,5.34,9.9,0.06,5.4,5.756,5,2170,,BrewIQ,SHU IPA
05/11/2024 02:34,179.57,0.9,5.28,9.9,0.06,5.4,5.756,6,2166,,BrewIQ,SHU IPA
05/11/2024 02:54,179.9,0.88,5.3,9.8,0.06,5.4,5.756,6,2167,,BrewIQ,SHU IPA
05/11/2024 03:14,180.23,0.87,5.29,9.7,0.06,5.4,5.756,6,2160,,BrewIQ,SHU IPA
05/11/2024 03:34,180.57,0.89,5.28,9.8,0.06,5.4,5.756,5,2163,,BrewIQ,SHU IPA
05/11/2024 03:54,180.9,0.91,5.31,9.7,0.06,5.4,5.756,5,2158,,BrewIQ,SHU IPA
05/11/2024 04:14,181.23,0.9,5.3,9.9,0.06,5.4,5.756,5,2155,,BrewIQ,SHU IPA
05/11/2024 04:34,181.57,0.87,5.27,9.7,0.06,5.4,5.756,5,2161,,BrewIQ,SHU IPA
05/11/2024 04:54,181.9,0.89,5.27,9.7,0.06,5.4,5.756,5,2159,,BrewIQ,SHU IPA
05/11/2024 05:14,182.23,0.84,5.33,9.8,0.06,5.4,5.756,5,2163,,BrewIQ,SHU IPA
05/11/2024 05:34,182.57,0.88,5.28,9.7,0.06,5.4,5.756,6,2153,,BrewIQ,SHU IPA
05/11/2024 05:54,182.9,0.88,5.32,9.7,0.06,5.4,5.756,6,2151,,BrewIQ,SHU IPA
05/11/2024 06:14,183.23,0.87,5.34,9.7,0.06,5.4,5.756,6,2158,,BrewIQ,SHU IPA
05/11/2024 06:34,183.57,0.9,5.28,10.2,0.06,5.4,5.756,5,2154,,BrewIQ,SHU IPA
05/11/2024 06:54,183.9,0.9,5.28,9.9,0.06,5.4,5.756,5,2159,,BrewIQ,SHU IPA
05/11/2024 07:14,184.23,0.84,5.34,9.7,0.06,5.3,5.656,5,2159,,BrewIQ,SHU IPA
05/11/2024 07:34,184.57,0.87,5.35,9.9,0.06,5.4,5.756,5,2156,,BrewIQ,SHU IPA
05/11/2024 07:54,184.9,0.83,5.3,9.9,0.06,5.3,5.656,5,2160,,BrewIQ,SHU IPA
05/11/2024 08:14,185.23,0.86,5.28,9.8,0.06,5.3,5.656,5,2164,,BrewIQ,SHU IPA
05/11/2024 08:34,185.57,0.86,5.31,9.8,0.06,5.4,5.756,6,2167,,BrewIQ,SHU IPA
05/11/2024 08:54,185.9,0.86,5.29,9.8,0.06,5.4,5.756,6,2153,,BrewIQ,SHU IPA
05/11/2024 09:14,186.23,0.87,5.34,9.8,0.06,5.3,5.656,6,2158,,BrewIQ,SHU IPA
05/11/2024 09:34,186.57,0.84,5.33,9.9,0.06,5.4,5.756,5,2162,,BrewIQ,SHU IPA
05/11/2024 09:54,186.9,0.9,5.34,9.7,0.06,5.3,5.656,5,2151,,BrewIQ,SHU IPA
05/11/2024 10:14,187.23,0.84,5.29,9.9,0.06,5.3,5.656,5,2151,,BrewIQ,SHU IPA
05/11/2024 10:34,187.57,0.92,5.27,9.9,0.06,5.3,5.656,5,2166,,BrewIQ,SHU IPA
05/11/2024 10:54,187.9,0.86,5.34,9.7,0.06,5.3,5.656,5,2155,,BrewIQ,SHU IPA
05/11/2024 11:14,188.23,0.9,5.31,9.8,0.06,5.3,5.656,5,2165,,BrewIQ,SHU IPA
05/11/2024 11:34,188.57,0.87,5.28,9.7,0.06,5.4,5.756,6,2160,,BrewIQ,SHU IPA
05/11/2024 11:54,188.9,0.89,5.3,9.8,0.06,5.3,5.656,6,2153,,BrewIQ,SHU IPA
05/11/2024 12:14,189.23,0.91,5.33,9.7,0.06,5.3,5.656,6,2159,,BrewIQ,SHU IPA
05/11/2024 12:34,189.57,0.84,5.33,9.8,0.06,5.3,5.656,5,2159,,BrewIQ,SHU IPA
05/11/2024 12:54,189.9,0.88,5.33,9.9,0.06,5.3,5.656,5,2168,,BrewIQ,SHU IPA
05/11/2024 13:14,190.23,0.86,5.28,9.7,0.06,5.3,5.656,5,2160,,BrewIQ,SHU IPA
05/11/2024 13:34,190.57,0.87,5.34,9.6,0.06,5.3,5.656,5,2148,,BrewIQ,SHU IPA
05/11/2024 13:54,190.9,0.87,5.33,10.1,0.06,5.3,5.656,5,2151,,BrewIQ,SHU IPA
05/11/2024 14:14,191.23,0.89,5.31,9.7,0.06,5.3,5.656,5,2155,,BrewIQ,SHU IPA
05/11/2024 14:34,191.57,0.85,5.34,9.6,0.06,5.3,5.656,6,2156,,BrewIQ,SHU IPA
05/11/2024 14:54,191.9,0.88,5.33,9.6,0.06,5.3,5.656,5,2157,,BrewIQ,SHU IPA
05/11/2024 15:14,192.23,0.89,5.33,9.7,0.06,5.3,5.656,5,2158,,BrewIQ,SHU IPA
05/11/2024 15:34,192.57,0.91,5.33,9.6,0.06,5.3,5.656,5,2158,,BrewIQ,SHU IPA
05/11/2024 15:54,192.9,0.91,5.32,9.7,0.06,5.3,5.656,5,2156,,BrewIQ,SHU IPA
05/11/2024 16:14,193.23,0.91,5.32,9.6,0.06,5.3,5.656,5,2157,,BrewIQ,SHU IPA
05/11/2024 16:34,193.57,0.9,5.28,9.7,0.06,5.3,5.656,5,2150,,BrewIQ,SHU IPA
05/11/2024 16:54,193.9,0.91,5.27,9.6,0.06,5.3,5.656,5,2147,,BrewIQ,SHU IPA
05/11/2024 17:14,194.23,0.93,5.32,9.7,0.06,5.3,5.656,5,2155,,BrewIQ,SHU IPA
05/11/2024 17:34,194.57,0.9,5.27,9.6,0.06,5.3,5.656,5,2162,,BrewIQ,SHU IPA
05/11/2024 17:54,194.9,0.91,5.33,9.8,0.06,5.3,5.656,5,2161,,BrewIQ,SHU IPA
05/11/2024 18:14,195.23,0.88,5.33,9.7,0.06,5.3,5.656,6,2156,,BrewIQ,SHU IPA
05/11/2024 18:34,195.57,0.89,5.29,9.9,0.06,5.3,5.656,5,2154,,BrewIQ,SHU IPA
05/11/2024 18:54,195.9,0.93,5.33,9.9,0.06,5.3,5.656,5,2154,,BrewIQ,SHU IPA
05/11/2024 19:14,196.23,0.92,5.3,9.8,0.06,5.3,5.656,5,2158,,BrewIQ,SHU IPA
05/11/2024 19:34,196.57,0.91,5.28,9.6,0.06,5.2,5.556,5,2158,,BrewIQ,SHU IPA
05/11/2024 19:54,196.9,0.94,5.32,10.1,0.06,5.2,5.556,5,2160,,BrewIQ,SHU IPA
05/11/2024 20:14,197.23,0.9,5.28,9.8,0.06,5.3,5.656,5,2151,,BrewIQ,SHU IPA
05/11/2024 20:34,197.57,0.88,5.28,9.6,0.06,5.3,5.656,6,2149,,BrewIQ,SHU IPA
05/11/2024 20:54,197.9,0.87,5.28,9.6,0.06,5.2,5.556,5,2152,,BrewIQ,SHU IPA
05/11/2024 21:14,198.23,0.92,5.34,10,0.06,5.3,5.656,5,2164,,BrewIQ,SHU IPA
05/11/2024 21:34,198.57,0.9,5.29,9.9,0.06,5.2,5.556,5,2160,,BrewIQ,SHU IPA
05/11/2024 21:54,198.9,0.93,5.3,9.6,0.06,5.3,5.656,5,2151,,BrewIQ,SHU IPA
05/11/2024 22:14,199.23,0.88,5.34,9.6,0.06,5.2,5.556,5,2134,,BrewIQ,SHU IPA
05/11/2024 22:34,199.57,0.88,5.33,9.6,0.06,5.2,5.556,5,2144,,BrewIQ,SHU IPA
05/11/2024 22:54,199.9,0.95,5.34,9.7,0.06,5.2,5.556,5,2151,,BrewIQ,SHU IPA
05/11/2024 23:14,200.23,0.97,5.34,9.7,0.06,5.3,5.656,5,2162,,BrewIQ,SHU IPA
05/11/2024 23:34,200.57,0.94,5.29,9.7,0.06,5.3,5.656,5,2154,,BrewIQ,SHU IPA
05/11/2024 23:54,200.9,0.9,5.28,9.6,0.06,5.3,5.656,6,2151,,BrewIQ,SHU IPA
05/12/2024 00:14,201.23,0.89,5.28,9.6,0.06,5.2,5.556,6,2148,,BrewIQ,SHU IPA
05/12/2024 00:34,201.57,0.94,5.33,9.6,0.06,5.3,5.656,5,2150,,BrewIQ,SHU IPA
05/12/2024 00:54,201.9,0.95,5.29,9.6,0.06,5.2,5.556,5,2150,,BrewIQ,SHU IPA
05/12/2024 01:14,202.23,0.9,5.32,9.8,0.06,5.3,5.656,5,2149,,BrewIQ,SHU IPA
05/12/2024 01:34,202.57,0.89,5.28,9.6,0.06,5.2,5.556,5,2146,,BrewIQ,SHU IPA
05/12/2024 01:54,202.9,0.93,5.31,9.5,0.06,5.3,5.656,5,2157,,BrewIQ,SHU IPA
05/12/2024 02:14,203.23,0.94,5.29,9.6,0.06,5.3,5.656,5,2155,,BrewIQ,SHU IPA
05/12/2024 02:34,203.57,0.92,5.34,9.5,0.06,5.3,5.656,6,2148,,BrewIQ,SHU IPA
05/12/2024 02:54,203.9,0.91,5.28,10,0.06,5.2,5.556,6,2148,,BrewIQ,SHU IPA
05/12/2024 03:14,204.23,0.88,5.31,10,0.06,5.2,5.556,5,2149,,BrewIQ,SHU IPA
05/12/2024 03:34,204.57,0.91,5.33,9.7,0.06,5.3,5.656,5,2147,,BrewIQ,SHU IPA
05/12/2024 03:54,204.9,0.89,5.28,9.6,0.06,5.2,5.556,5,2148,,BrewIQ,SHU IPA
05/12/2024 04:14,205.23,0.9,5.27,9.5,0.06,5.3,5.656,5,2139,,BrewIQ,SHU IPA
05/12/2024 04:34,205.57,0.91,5.34,9.5,0.06,5.3,5.656,5,2154,,BrewIQ,SHU IPA
05/12/2024 04:54,205.9,0.91,5.27,9.9,0.06,5.3,5.656,5,2151,,BrewIQ,SHU IPA
05/12/2024 05:14,206.23,0.93,5.31,9.9,0.06,5.3,5.656,5,2151,,BrewIQ,SHU IPA
05/12/2024 05:34,206.57,0.93,5.29,9.9,0.06,5.3,5.656,5,2144,,BrewIQ,SHU IPA
05/12/2024 05:54,206.9,0.92,5.32,9.9,0.06,5.3,5.656,6,2130,,BrewIQ,SHU IPA
05/12/2024 06:14,207.23,0.89,5.28,9.7,0.06,5.3,5.656,6,2141,,BrewIQ,SHU IPA
05/12/2024 06:34,207.57,0.94,5.34,9.6,0.06,5.3,5.656,5,2148,,BrewIQ,SHU IPA
05/12/2024 06:54,207.9,0.92,5.31,9.6,0.06,5.3,5.656,5,2137,,BrewIQ,SHU IPA
05/12/2024 07:14,208.23,0.94,5.33,9.7,0.06,5.3,5.656,5,2144,,BrewIQ,SHU IPA
05/12/2024 07:34,208.57,0.93,5.31,9.6,0.06,5.3,5.656,5,2147,,BrewIQ,SHU IPA
