Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),ADF (%),RDF (%),ABV Est. (%),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
09/10/2022 10:35,18.08,0.48,5.11,,-1053.15,-863.5,0,0.06,22.2,,22,2465,,BrewIQ,SHU IPA
09/10/2022 10:45,18.25,0.48,5.1,12.1,-1053.15,-863.5,0,0.06,22.3,,22,2463,,BrewIQ,SHU IPA
09/10/2022 10:55,18.42,0.48,5.1,,-1053.15,-863.5,0,0.06,22.3,,22,2462,,BrewIQ,SHU IPA
09/10/2022 11:05,18.58,0.48,5.09,,-1053.15,-863.5,0,0.06,22.2,,22,2465,,BrewIQ,SHU IPA
09/10/2022 11:15,18.75,0.48,5.08,12.1,-1053.15,-863.5,0,0.06,22.3,,22,2460,,BrewIQ,SHU IPA
09/10/2022 11:25,18.92,0.48,5.09,,-1053.15,-863.5,0,0.06,22.2,,22,2466,,BrewIQ,SHU IPA
09/10/2022 11:35,19.08,0.48,5.1,,-1053.15,-863.5,0,0.06,22.1,,22,2469,,BrewIQ,SHU IPA
09/10/2022 11:45,19.25,0.47,5.1,12.1,-1053.15,-863.5,0,0.06,22.3,,22,2464,,BrewIQ,SHU IPA
09/10/2022 11:55,19.42,0.47,5.11,,-1053.15,-863.5,0,0.06,22.3,,22,2463,,BrewIQ,SHU IPA
09/10/2022 12:05,19.58,0.47,5.1,,-1053.15,-863.5,0,0.06,22.2,,22,2467,,BrewIQ,SHU IPA
09/10/2022 12:15,19.75,0.47,5.1,12,-1043.62,-857.78,0,0.06,22.2,,22,2467,,BrewIQ,SHU IPA
09/10/2022 12:25,19.92,0.47,5.1,,-1043.62,-857.78,0,0.06,22.3,,22,2465,,BrewIQ,SHU IPA
09/10/2022 12:35,20.08,0.46,5.07,,-1043.62,-857.78,0,0.06,22.3,,22,2465,,BrewIQ,SHU IPA
09/10/2022 12:45,20.25,0.47,5.06,12,-1043.62,-857.78,0,0.06,22.2,,22,2468,,BrewIQ,SHU IPA
09/10/2022 12:55,20.42,0.47,5.05,,-1043.62,-857.78,0,0.06,22.2,,22,2469,,BrewIQ,SHU IPA
09/10/2022 13:05,20.58,0.46,5.05,,-1043.62,-857.78,0,0.06,22.3,,22,2466,,BrewIQ,SHU IPA
09/10/2022 13:15,20.75,0.46,5.05,12,-1043.62,-857.78,0,0.06,22.3,,22,2467,,BrewIQ,SHU IPA
09/10/2022 13:25,20.92,0.46,5.04,,-1043.62,-857.78,0,0.06,22.2,,22,2471,,BrewIQ,SHU IPA
09/10/2022 13:35,21.08,0.46,5.03,,-1043.62,-857.78,0,0.06,22.2,,22,2471,,BrewIQ,SHU IPA
09/10/2022 13:45,21.25,0.46,5.03,12,-1043.62,-857.78,0,0.06,22.2,,23,2472,,BrewIQ,SHU IPA
09/10/2022 13:55,21.42,0.46,5.03,,-1043.62,-857.78,0,0.06,22.2,,23,2472,,BrewIQ,SHU IPA
09/10/2022 14:05,21.58,0.46,5.03,,-1043.62,-857.78,0,0.06,22.3,,23,2467,,BrewIQ,SHU IPA
09/10/2022 14:15,21.75,0.46,5.03,12,-1043.62,-857.78,0,0.06,22.3,,23,2468,,BrewIQ,SHU IPA
09/10/2022 14:25,21.92,0.46,5.03,,-1043.62,-857.78,0,0.06,22.3,,23,2472,,BrewIQ,SHU IPA
09/10/2022 14:35,22.08,0.46,5.02,,-1043.62,-857.78,0,0.06,22.3,,23,2469,,BrewIQ,SHU IPA
09/10/2022 14:45,22.25,0.46,5.01,12,-1043.62,-857.78,0,0.06,22.3,,23,2470,,BrewIQ,SHU IPA
09/10/2022 14:55,22.42,0.46,5.01,,-1043.62,-857.78,0,0.06,22.3,,23,2473,,BrewIQ,SHU IPA
09/10/2022 15:05,22.58,0.46,5.01,,-1043.62,-857.78,0,0.06,22.3,,23,2474,,BrewIQ,SHU IPA
09/10/2022 15:15,22.75,0.45,5,12.1,-1053.15,-863.5,0,0.06,22.3,,23,2472,,BrewIQ,SHU IPA
09/10/2022 15:25,22.92,0.45,5,,-1053.15,-863.5,0,0.06,22.3,,23,2472,,BrewIQ,SHU IPA
09/10/2022 15:35,23.08,0.45,4.99,,-1053.15,-863.5,0,0.06,22.4,,23,2469,,BrewIQ,SHU IPA
09/10/2022 15:45,23.25,0.45,4.99,11.9,-1034.09,-850.16,0,0.06,22.4,,23,2467,,BrewIQ,SHU IPA
09/10/2022 15:55,23.42,0.45,4.99,,-1034.09,-850.16,0,0.06,22.4,,23,2468,,BrewIQ,SHU IPA
09/10/2022 16:05,23.58,0.45,4.97,,-1034.09,-850.16,0,0.06,22.4,,23,2471,,BrewIQ,SHU IPA
09/10/2022 16:15,23.75,0.45,4.97,11.9,-1034.09,-850.16,0,0.06,22.4,,23,2469,,BrewIQ,SHU IPA
09/10/2022 16:25,23.92,0.45,4.97,,-1034.09,-850.16,0,0.06,22.4,,23,2469,,BrewIQ,SHU IPA
09/10/2022 16:35,24.08,0.45,4.96,,-1034.09,-850.16,0,0.06,22.4,,23,2470,,BrewIQ,SHU IPA
09/10/2022 16:45,24.25,0.44,4.95,11.9,-1034.09,-850.16,0,0.06,22.5,,23,2468,,BrewIQ,SHU IPA
09/10/2022 16:55,24.42,0.45,4.95,,-1034.09,-850.16,0,0.06,22.4,,23,2471,,BrewIQ,SHU IPA
09/10/2022 17:05,24.58,0.44,4.95,,-1034.09,-850.16,0,0.06,22.5,,23,2469,,BrewIQ,SHU IPA
09/10/2022 17:15,24.75,0.44,4.95,11.9,-1034.09,-850.16,0,0.06,22.5,,23,2470,,BrewIQ,SHU IPA
09/10/2022 17:25,24.92,0.44,4.94,,-1034.09,-850.16,0,0.06,22.5,,23,2469,,BrewIQ,SHU IPA
09/10/2022 17:35,25.08,0.44,4.94,,-1034.09,-850.16,0,0.06,22.5,,23,2467,,BrewIQ,SHU IPA
09/10/2022 17:45,25.25,0.44,4.92,11.9,-1034.09,-850.16,0,0.06,22.5,,23,2465,,BrewIQ,SHU IPA
09/10/2022 17:55,25.42,0.44,4.93,,-1034.09,-850.16,0,0.06,22.5,,23,2464,,BrewIQ,SHU IPA
09/10/2022 18:05,25.58,0.44,4.93,,-1034.09,-850.16,0,0.06,22.5,,23,2462,,BrewIQ,SHU IPA
09/10/2022 18:15,25.75,0.44,4.92,11.8,-1024.56,-840.63,0,0.06,22.6,,23,2459,,BrewIQ,SHU IPA
09/10/2022 18:25,25.92,0.44,4.91,,-1024.56,-840.63,0,0.06,22.6,,23,2459,,BrewIQ,SHU IPA
09/10/2022 18:35,26.08,0.44,4.91,,-1024.56,-840.63,0,0.06,22.6,,23,2449,,BrewIQ,SHU IPA
09/10/2022 18:45,26.25,0.44,4.92,11.8,-1024.56,-840.63,0,0.06,22.6,,23,2452,,BrewIQ,SHU IPA
09/10/2022 18:55,26.42,0.44,4.91,,-1024.56,-840.63,0,0.06,22.6,,23,2451,,BrewIQ,SHU IPA
09/10/2022 19:05,26.58,0.44,4.92,,-1024.56,-840.63,0,0.06,22.6,,23,2448,,BrewIQ,SHU IPA
09/10/2022 19:15,26.75,0.44,4.91,11.8,-1024.56,-840.63,0,0.06,22.6,,23,2439,,BrewIQ,SHU IPA
09/10/2022 19:25,26.92,0.44,4.91,,-1024.56,-840.63,0,0.06,22.6,,23,2441,,BrewIQ,SHU IPA
