Timestamp (GMT),Hours from Pitch,DO (mg/L),pH,Gravity (°P),Pressure (Bar),Fluid Temp (°C),Comp. Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm),Notes,Data Source,style_name
11/22/2024 17:46:00,342.77,0.4,5.08,3,0.07,5.4,5.756,6,958,,BrewIQ,SHU Lager
11/22/2024 18:06:00,343.1,0.4,5.11,3,0.08,5.4,5.756,6,957,,BrewIQ,SHU Lager
11/22/2024 18:26:00,343.43,0.4,5.06,3,0.07,5.4,5.756,6,956,,BrewIQ,SHU Lager
11/22/2024 18:46:00,343.77,0.4,5.08,3,0.08,5.4,5.756,6,955,,BrewIQ,SHU Lager
11/22/2024 19:06:00,344.1,0.4,5.08,3,0.07,5.4,5.756,6,957,,BrewIQ,SHU Lager
11/22/2024 19:26:00,344.43,0.4,5.09,3,0.08,5.4,5.756,6,951,,BrewIQ,SHU Lager
11/22/2024 19:46:00,344.77,0.4,5.06,3,0.07,5.4,5.756,6,953,,BrewIQ,SHU Lager
11/22/2024 20:06:00,345.1,0.4,5.05,3,0.08,5.4,5.756,6,952,,BrewIQ,SHU Lager
11/22/2024 20:26:00,345.43,0.4,5.07,3,0.08,5.4,5.756,6,950,,BrewIQ,SHU Lager
11/22/2024 20:46:00,345.77,0.4,5.07,3,0.07,5.4,5.756,6,953,,BrewIQ,SHU Lager
11/22/2024 21:06:00,346.1,0.4,5.06,3,0.07,5.4,5.756,6,949,,BrewIQ,SHU Lager
11/22/2024 21:26:00,346.43,0.4,5.11,3,0.07,5.4,5.756,6,952,,BrewIQ,SHU Lager
11/22/2024 21:46:00,346.77,0.4,5.05,3,0.08,5.4,5.756,6,950,,BrewIQ,SHU Lager
11/22/2024 22:06:00,347.1,0.4,5.08,3,0.07,5.4,5.756,6,947,,BrewIQ,SHU Lager
11/22/2024 22:26:00,347.43,0.4,5.07,3,0.08,5.4,5.756,6,950,,BrewIQ,SHU Lager
11/22/2024 22:46:00,347.77,0.4,5.07,3,0.08,5.4,5.756,6,950,,BrewIQ,SHU Lager
11/22/2024 23:06:00,348.1,0.4,5.05,3,0.07,5.4,5.756,6,952,,BrewIQ,SHU Lager
11/22/2024 23:26:00,348.43,0.4,5.03,3,0.07,5.4,5.756,6,993,,BrewIQ,SHU Lager
11/22/2024 23:46:00,348.77,0.4,5.05,3,0.08,5.4,5.756,6,1003,,BrewIQ,SHU Lager
11/23/2024 00:06:00,349.1,0.4,5.11,3,0.07,5.4,5.756,6,1096,,BrewIQ,SHU Lager
11/23/2024 00:26:00,349.43,0.4,5.06,3,0.08,5.4,5.756,6,1093,,BrewIQ,SHU Lager
11/23/2024 00:46:00,349.77,0.4,5.06,3,0.07,5.4,5.756,6,1111,,BrewIQ,SHU Lager
11/23/2024 01:06:00,350.1,0.4,5.1,3,0.08,5.4,5.756,6,1074,,BrewIQ,SHU Lager
11/23/2024 01:26:00,350.43,0.4,5.06,3,0.07,5.4,5.756,6,1078,,BrewIQ,SHU Lager
11/23/2024 01:46:00,350.77,0.4,5.07,3,0.07,5.4,5.756,6,1078,,BrewIQ,SHU Lager
11/23/2024 02:06:00,351.1,0.4,5.07,3,0.08,5.4,5.756,6,1077,,BrewIQ,SHU Lager
11/23/2024 02:26:00,351.43,0.4,5.11,3,0.08,5.4,5.756,6,1070,,BrewIQ,SHU Lager
11/23/2024 02:46:00,351.77,0.4,5.04,3,0.08,5.4,5.756,6,1068,,BrewIQ,SHU Lager
11/23/2024 03:06:00,352.1,0.4,5.06,3,0.07,5.4,5.756,6,1082,,BrewIQ,SHU Lager
11/23/2024 03:26:00,352.43,0.4,5.07,3,0.08,5.4,5.756,6,1082,,BrewIQ,SHU Lager
11/23/2024 03:46:00,352.77,0.4,5.06,3,0.08,5.4,5.756,6,1071,,BrewIQ,SHU Lager
11/23/2024 04:06:00,353.1,0.4,5.08,3,0.08,5.4,5.756,6,1071,,BrewIQ,SHU Lager
11/23/2024 04:26:00,353.43,0.4,5.03,3,0.08,5.4,5.756,6,1035,,BrewIQ,SHU Lager
11/23/2024 04:46:00,353.77,0.4,5.11,3,0.08,5.4,5.756,6,1063,,BrewIQ,SHU Lager
11/23/2024 05:06:00,354.1,0.4,5.03,3,0.08,5.4,5.756,6,1058,,BrewIQ,SHU Lager
11/23/2024 05:26:00,354.43,0.4,5.08,3,0.07,5.4,5.756,6,1069,,BrewIQ,SHU Lager
11/23/2024 05:46:00,354.77,0.4,5.06,3,0.08,5.4,5.756,6,1078,,BrewIQ,SHU Lager
11/23/2024 06:06:00,355.1,0.4,5.1,3,0.08,5.4,5.756,6,1082,,BrewIQ,SHU Lager
11/23/2024 06:26:00,355.43,0.4,5.08,3,0.07,5.4,5.756,6,1084,,BrewIQ,SHU Lager
11/23/2024 06:46:00,355.77,0.4,5.07,3,0.07,5.4,5.756,6,1085,,BrewIQ,SHU Lager
11/23/2024 07:06:00,356.1,0.4,5.1,3,0.08,5.4,5.756,6,1081,,BrewIQ,SHU Lager
11/23/2024 07:26:00,356.43,0.4,5.09,3,0.07,5.4,5.756,6,1080,,BrewIQ,SHU Lager
11/23/2024 07:46:00,356.77,0.4,5.03,3,0.07,5.4,5.756,6,1078,,BrewIQ,SHU Lager
11/23/2024 08:06:00,357.1,0.4,5.03,3,0.08,5.4,5.756,6,1075,,BrewIQ,SHU Lager
11/23/2024 08:26:00,357.43,0.4,5.05,3,0.08,5.4,5.756,6,1042,,BrewIQ,SHU Lager
11/23/2024 08:46:00,357.77,0.4,5.09,3,0.08,5.4,5.756,6,1062,,BrewIQ,SHU Lager
11/23/2024 09:06:00,358.1,0.4,5.09,3,0.07,5.4,5.756,6,1062,,BrewIQ,SHU Lager
11/23/2024 09:26:00,358.43,0.4,5.11,3,0.07,5.4,5.756,6,1048,,BrewIQ,SHU Lager
11/23/2024 09:46:00,358.77,0.4,5.05,3,0.08,5.4,5.756,6,1057,,BrewIQ,SHU Lager
11/23/2024 10:06:00,359.1,0.4,5.11,3,0.08,5.4,5.756,6,1055,,BrewIQ,SHU Lager
11/23/2024 10:26:00,359.43,0.4,5.11,3,0.08,5.4,5.756,6,941,,BrewIQ,SHU Lager
11/23/2024 10:46:00,359.77,0.4,5.04,3,0.08,5.4,5.756,6,945,,BrewIQ,SHU Lager
11/23/2024 11:06:00,360.1,0.4,5.11,3,0.08,5.4,5.756,6,949,,BrewIQ,SHU Lager
11/23/2024 11:26:00,360.43,0.4,5.07,3,0.07,5.4,5.756,6,949,,BrewIQ,SHU Lager
11/23/2024 11:46:00,360.77,0.4,5.12,3,0.08,5.4,5.756,6,950,,BrewIQ,SHU Lager
11/23/2024 12:06:00,361.1,0.4,5.06,3,0.08,5.4,5.756,6,944,,BrewIQ,SHU Lager
11/23/2024 12:26:00,361.43,0.4,5.04,3,0.08,5.5,5.856,6,944,,BrewIQ,SHU Lager
11/23/2024 12:46:00,361.77,0.4,5.06,3,0.07,5.4,5.756,6,946,,BrewIQ,SHU Lager
11/23/2024 13:06:00,362.1,0.4,5.1,3,0.08,5.4,5.756,6,947,,BrewIQ,SHU Lager
11/23/2024 13:26:00,362.43,0.4,5.04,3,0.08,5.4,5.756,6,932,,BrewIQ,SHU Lager
11/23/2024 13:46:00,362.77,0.4,5.07,3,0.08,5.4,5.756,6,997,,BrewIQ,SHU Lager
11/23/2024 14:06:00,363.1,0.4,5.03,3,0.08,5.5,5.856,6,952,,BrewIQ,SHU Lager
11/23/2024 14:26:00,363.43,0.4,5.04,3,0.07,5.4,5.756,6,947,,BrewIQ,SHU Lager
11/23/2024 14:46:00,363.77,0.4,5.07,3,0.08,5.4,5.756,6,974,,BrewIQ,SHU Lager
11/23/2024 15:06:00,364.1,0.4,5.12,3,0.07,5.4,5.756,6,1040,,BrewIQ,SHU Lager
11/23/2024 15:26:00,364.43,0.4,5.07,3,0.08,5.4,5.756,6,1006,,BrewIQ,SHU Lager
11/23/2024 15:46:00,364.77,0.4,5.04,3,0.07,5.5,5.856,6,998,,BrewIQ,SHU Lager
11/23/2024 16:06:00,365.1,0.4,5.1,3,0.07,5.4,5.756,6,991,,BrewIQ,SHU Lager
11/23/2024 16:26:00,365.43,0.4,5.11,3,0.07,5.5,5.856,6,993,,BrewIQ,SHU Lager
11/23/2024 16:46:00,365.77,0.39,5.07,3,0.08,5.6,5.956,6,971,,BrewIQ,SHU Lager
11/23/2024 17:06:00,366.1,0.4,5.05,3,0.08,5.7,6.056,7,973,,BrewIQ,SHU Lager
11/23/2024 17:26:00,366.43,0.4,5.04,3,0.08,5.8,6.156,8,977,,BrewIQ,SHU Lager
11/23/2024 17:46:00,366.77,0.4,5.07,3,0.08,5.9,6.256,8,974,,BrewIQ,SHU Lager
11/23/2024 18:06:00,367.1,0.4,5.05,3,0.07,5.7,6.056,8,964,,BrewIQ,SHU Lager
11/23/2024 18:26:00,367.43,0.4,5.09,3,0.07,5.7,6.056,7,965,,BrewIQ,SHU Lager
11/23/2024 18:46:00,367.77,0.4,5.11,3,0.08,5.7,6.056,6,956,,BrewIQ,SHU Lager
11/23/2024 19:06:00,368.1,0.39,5.11,3,0.07,5.6,5.956,6,958,,BrewIQ,SHU Lager
11/23/2024 19:26:00,368.43,0.39,5.07,3,0.07,5.6,5.956,6,963,,BrewIQ,SHU Lager
11/23/2024 19:46:00,368.77,0.39,5.11,3,0.08,5.6,5.956,6,973,,BrewIQ,SHU Lager
11/23/2024 20:06:00,369.1,0.39,5.11,3,0.07,5.6,5.956,6,977,,BrewIQ,SHU Lager
11/23/2024 20:26:00,369.43,0.39,5.09,3,0.07,5.6,5.956,6,972,,BrewIQ,SHU Lager
11/23/2024 20:46:00,369.77,0.39,5.04,3,0.07,5.6,5.956,6,974,,BrewIQ,SHU Lager
11/23/2024 21:06:00,370.1,0.4,5.07,3,0.08,5.6,5.956,6,978,,BrewIQ,SHU Lager
11/23/2024 21:26:00,370.43,0.4,5.04,3,0.07,5.6,5.956,6,979,,BrewIQ,SHU Lager
11/23/2024 21:46:00,370.77,0.39,5.07,3,0.07,5.6,5.956,6,974,,BrewIQ,SHU Lager
11/23/2024 22:06:00,371.1,0.41,5.04,3,0.08,5.6,5.956,6,977,,BrewIQ,SHU Lager
11/23/2024 22:26:00,371.43,0.4,5.12,3,0.07,5.6,5.956,6,974,,BrewIQ,SHU Lager
11/23/2024 22:46:00,371.77,0.41,5.06,3,0.07,5.6,5.956,6,972,,BrewIQ,SHU Lager
11/23/2024 23:06:00,372.1,0.39,5.11,3,0.07,5.7,6.056,6,970,,BrewIQ,SHU Lager
11/23/2024 23:26:00,372.43,0.4,5.07,3,0.07,5.8,6.156,7,994,,BrewIQ,SHU Lager
11/23/2024 23:46:00,372.77,0.4,5.1,3,0.08,5.9,6.256,8,964,,BrewIQ,SHU Lager
11/24/2024 00:06:00,373.1,0.4,5.1,3,0.08,6,6.356,8,961,,BrewIQ,SHU Lager
11/24/2024 00:26:00,373.43,0.4,5.03,3,0.08,5.9,6.256,8,946,,BrewIQ,SHU Lager
11/24/2024 00:46:00,373.77,0.4,5.05,3,0.08,5.8,6.156,7,946,,BrewIQ,SHU Lager
11/24/2024 01:06:00,374.1,0.39,5.07,3,0.07,5.8,6.156,6,946,,BrewIQ,SHU Lager
11/24/2024 01:26:00,374.43,0.4,5.08,3,0.08,5.7,6.056,6,945,,BrewIQ,SHU Lager
11/24/2024 01:46:00,374.77,0.4,5.07,3,0.08,5.7,6.056,6,946,,BrewIQ,SHU Lager
11/24/2024 02:06:00,375.1,0.4,5.1,3,0.07,5.7,6.056,6,947,,BrewIQ,SHU Lager
11/24/2024 02:26:00,375.43,0.4,5.04,3,0.08,5.7,6.056,6,946,,BrewIQ,SHU Lager
11/24/2024 02:46:00,375.77,0.39,5.03,3,0.07,5.7,6.056,6,944,,BrewIQ,SHU Lager
11/24/2024 03:06:00,376.1,0.4,5.04,3,0.08,5.7,6.056,6,948,,BrewIQ,SHU Lager
11/24/2024 03:26:00,376.43,0.4,5.05,3,0.08,5.7,6.056,6,948,,BrewIQ,SHU Lager
11/24/2024 03:46:00,376.77,0.39,5.07,3,0.07,5.7,6.056,6,948,,BrewIQ,SHU Lager
11/24/2024 04:06:00,377.1,0.4,5.03,3,0.08,5.7,6.056,6,946,,BrewIQ,SHU Lager
11/24/2024 04:26:00,377.43,0.4,5.11,3,0.07,5.7,6.056,6,946,,BrewIQ,SHU Lager
11/24/2024 04:46:00,377.77,0.39,5.11,3,0.08,5.7,6.056,6,950,,BrewIQ,SHU Lager
11/24/2024 05:06:00,378.1,0.39,5.04,3,0.08,5.7,6.056,6,962,,BrewIQ,SHU Lager
11/24/2024 05:26:00,378.43,0.39,5.08,3,0.07,5.7,6.056,6,962,,BrewIQ,SHU Lager
11/24/2024 05:46:00,378.77,0.4,5.07,3,0.08,5.8,6.156,6,983,,BrewIQ,SHU Lager
11/24/2024 06:06:00,379.1,0.4,5.04,3,0.08,5.9,6.256,7,965,,BrewIQ,SHU Lager
11/24/2024 06:26:00,379.43,0.4,5.11,3,0.08,6,6.356,7,960,,BrewIQ,SHU Lager
11/24/2024 06:46:00,379.77,0.4,5.11,3,0.07,6.1,6.456,8,961,,BrewIQ,SHU Lager
11/24/2024 07:06:00,380.1,0.4,5.11,3,0.07,6,6.356,8,953,,BrewIQ,SHU Lager
11/24/2024 07:26:00,380.43,0.4,5.07,3,0.07,5.9,6.256,7,949,,BrewIQ,SHU Lager
11/24/2024 07:46:00,380.77,0.4,5.09,3,0.08,5.9,6.256,6,933,,BrewIQ,SHU Lager
11/24/2024 08:06:00,381.1,0.4,5.04,3,0.08,5.8,6.156,6,944,,BrewIQ,SHU Lager
11/24/2024 08:26:00,381.43,0.4,5.04,3,0.07,5.8,6.156,6,945,,BrewIQ,SHU Lager
11/24/2024 08:46:00,381.77,0.4,5.03,3,0.08,5.8,6.156,6,943,,BrewIQ,SHU Lager
11/24/2024 09:06:00,382.1,0.4,5.06,3,0.07,5.8,6.156,6,948,,BrewIQ,SHU Lager
11/24/2024 09:26:00,382.43,0.39,5.07,3,0.08,5.8,6.156,6,948,,BrewIQ,SHU Lager
11/24/2024 09:46:00,382.77,0.4,5.07,3,0.07,5.8,6.156,6,947,,BrewIQ,SHU Lager
11/24/2024 10:06:00,383.1,0.4,5.08,3,0.08,5.8,6.156,6,946,,BrewIQ,SHU Lager
11/24/2024 10:26:00,383.43,0.4,5.1,3,0.07,5.7,6.056,6,947,,BrewIQ,SHU Lager
11/24/2024 10:46:00,383.77,0.4,5.11,3,0.07,5.8,6.156,6,946,,BrewIQ,SHU Lager
11/24/2024 11:06:00,384.1,0.39,5.09,3,0.07,5.9,6.256,6,946,,BrewIQ,SHU Lager
11/24/2024 11:26:00,384.43,0.4,5.09,3,0.08,6,6.356,7,948,,BrewIQ,SHU Lager
11/24/2024 11:46:00,384.77,0.4,5.07,3,0.08,6.1,6.456,8,951,,BrewIQ,SHU Lager
11/24/2024 12:06:00,385.1,0.4,5.08,3,0.08,6.2,6.556,8,954,,BrewIQ,SHU Lager
11/24/2024 12:26:00,385.43,0.4,5.08,3,0.08,6,6.356,9,940,,BrewIQ,SHU Lager
11/24/2024 12:46:00,385.77,0.4,5.07,3,0.07,6,6.356,7,976,,BrewIQ,SHU Lager
11/24/2024 13:06:00,386.1,0.4,5.05,3,0.08,5.9,6.256,6,956,,BrewIQ,SHU Lager
11/24/2024 13:26:00,386.43,0.39,5.07,3,0.07,5.9,6.256,6,957,,BrewIQ,SHU Lager
11/24/2024 13:46:00,386.77,0.4,5.06,3,0.07,5.9,6.256,6,943,,BrewIQ,SHU Lager
11/24/2024 14:06:00,387.1,0.4,5.08,3,0.08,5.9,6.256,6,941,,BrewIQ,SHU Lager
11/24/2024 14:26:00,387.43,0.4,5.07,3,0.08,5.9,6.256,6,938,,BrewIQ,SHU Lager
11/24/2024 14:46:00,387.77,0.4,5.04,3,0.07,5.9,6.256,6,952,,BrewIQ,SHU Lager
11/24/2024 15:06:00,388.1,0.4,5.06,3,0.07,5.8,6.156,6,952,,BrewIQ,SHU Lager
11/24/2024 15:26:00,388.43,0.4,5.09,3,0.08,5.8,6.156,6,944,,BrewIQ,SHU Lager
11/24/2024 15:46:00,388.77,0.4,5.11,3,0.07,5.8,6.156,6,945,,BrewIQ,SHU Lager
11/24/2024 16:06:00,389.1,0.4,5.08,3,0.08,5.8,6.156,6,943,,BrewIQ,SHU Lager
11/24/2024 16:26:00,389.43,0.4,5.09,3,0.08,5.8,6.156,6,944,,BrewIQ,SHU Lager
11/24/2024 16:46:00,389.77,0.4,5.11,3,0.07,5.8,6.156,6,940,,BrewIQ,SHU Lager
11/24/2024 17:06:00,390.1,0.4,5.03,3,0.08,5.8,6.156,6,943,,BrewIQ,SHU Lager
11/24/2024 17:26:00,390.43,0.4,5.07,3,0.07,5.8,6.156,6,943,,BrewIQ,SHU Lager
11/24/2024 17:46:00,390.77,0.4,5.04,3,0.08,5.8,6.156,6,941,,BrewIQ,SHU Lager
11/24/2024 18:06:00,391.1,0.4,5.12,3,0.08,5.8,6.156,6,939,,BrewIQ,SHU Lager
11/24/2024 18:26:00,391.43,0.4,5.04,3,0.08,5.8,6.156,6,940,,BrewIQ,SHU Lager
11/24/2024 18:46:00,391.77,0.39,5.04,3,0.08,5.8,6.156,6,943,,BrewIQ,SHU Lager
11/24/2024 19:06:00,392.1,0.4,5.07,3,0.08,5.8,6.156,6,944,,BrewIQ,SHU Lager
11/24/2024 19:26:00,392.43,0.4,5.1,3,0.08,5.8,6.156,6,948,,BrewIQ,SHU Lager
11/24/2024 19:46:00,392.77,0.4,5.08,3,0.08,5.8,6.156,6,949,,BrewIQ,SHU Lager
11/24/2024 20:06:00,393.1,0.4,5.07,3,0.07,5.8,6.156,6,937,,BrewIQ,SHU Lager
11/24/2024 20:26:00,393.43,0.4,5.12,3,0.08,5.8,6.156,6,941,,BrewIQ,SHU Lager
11/24/2024 20:46:00,393.77,0.4,5.08,3,0.08,5.7,6.056,6,954,,BrewIQ,SHU Lager
11/24/2024 21:06:00,394.1,0.4,5.12,3,0.07,5.7,6.056,6,937,,BrewIQ,SHU Lager
11/24/2024 21:26:00,394.43,0.39,5.07,3,0.08,5.7,6.056,6,937,,BrewIQ,SHU Lager
11/24/2024 21:46:00,394.77,0.39,5.08,3,0.07,5.7,6.056,6,938,,BrewIQ,SHU Lager
11/24/2024 22:06:00,395.1,0.4,5.08,3,0.07,5.7,6.056,6,941,,BrewIQ,SHU Lager
11/24/2024 22:26:00,395.43,0.4,5.1,3,0.08,5.7,6.056,6,940,,BrewIQ,SHU Lager
11/24/2024 22:46:00,395.77,0.4,5.06,3,0.07,5.7,6.056,6,941,,BrewIQ,SHU Lager
11/24/2024 23:06:00,396.1,0.4,5.12,3,0.07,5.7,6.056,6,940,,BrewIQ,SHU Lager
11/24/2024 23:26:00,396.43,0.4,5.06,3,0.07,5.7,6.056,6,991,,BrewIQ,SHU Lager
11/24/2024 23:46:00,396.77,0.4,5.09,3,0.08,5.7,6.056,6,995,,BrewIQ,SHU Lager
11/25/2024 00:06:00,397.1,0.4,5.12,3,0.08,5.7,6.056,6,990,,BrewIQ,SHU Lager
11/25/2024 00:26:00,397.43,0.4,5.06,3,0.08,5.7,6.056,6,983,,BrewIQ,SHU Lager
11/25/2024 00:46:00,397.77,0.39,5.1,3,0.08,5.7,6.056,6,961,,BrewIQ,SHU Lager
11/25/2024 01:06:00,398.1,0.4,5.12,3,0.07,5.7,6.056,6,948,,BrewIQ,SHU Lager
11/25/2024 01:26:00,398.43,0.39,5.1,3,0.08,5.7,6.056,6,943,,BrewIQ,SHU Lager
11/25/2024 01:46:00,398.77,0.39,5.04,3,0.08,5.7,6.056,6,940,,BrewIQ,SHU Lager
11/25/2024 02:06:00,399.1,0.39,5.07,3,0.07,5.7,6.056,6,939,,BrewIQ,SHU Lager
11/25/2024 02:26:00,399.43,0.39,5.08,3,0.07,5.7,6.056,6,938,,BrewIQ,SHU Lager
11/25/2024 02:46:00,399.77,0.39,5.08,3,0.08,5.7,6.056,6,937,,BrewIQ,SHU Lager
11/25/2024 03:06:00,400.1,0.4,5.09,3,0.08,5.7,6.056,6,937,,BrewIQ,SHU Lager
11/25/2024 03:26:00,400.43,0.39,5.05,3,0.08,5.7,6.056,6,938,,BrewIQ,SHU Lager
11/25/2024 03:46:00,400.77,0.39,5.08,3,0.07,5.7,6.056,6,937,,BrewIQ,SHU Lager
11/25/2024 04:06:00,401.1,0.39,5.12,3,0.07,5.6,5.956,6,940,,BrewIQ,SHU Lager
11/25/2024 04:26:00,401.43,0.39,5.07,3,0.07,5.7,6.056,6,932,,BrewIQ,SHU Lager
11/25/2024 04:46:00,401.77,0.39,5.1,3,0.07,5.7,6.056,6,971,,BrewIQ,SHU Lager
11/25/2024 05:06:00,402.1,0.4,5.05,3,0.08,5.7,6.056,6,939,,BrewIQ,SHU Lager
11/25/2024 05:26:00,402.43,0.39,5.07,3,0.08,5.6,5.956,6,932,,BrewIQ,SHU Lager
11/25/2024 05:46:00,402.77,0.39,5.06,3,0.08,5.6,5.956,6,938,,BrewIQ,SHU Lager
11/25/2024 06:06:00,403.1,0.39,5.08,3,0.08,5.6,5.956,6,945,,BrewIQ,SHU Lager
11/25/2024 06:26:00,403.43,0.39,5.08,3,0.07,5.6,5.956,6,945,,BrewIQ,SHU Lager
11/25/2024 06:46:00,403.77,0.39,5.09,3,0.08,5.6,5.956,6,944,,BrewIQ,SHU Lager
11/25/2024 07:06:00,404.1,0.39,5.06,3,0.08,5.6,5.956,6,943,,BrewIQ,SHU Lager
11/25/2024 07:26:00,404.43,0.39,5.07,3,0.07,5.6,5.956,6,942,,BrewIQ,SHU Lager
11/25/2024 07:46:00,404.77,0.39,5.05,3,0.07,5.6,5.956,6,981,,BrewIQ,SHU Lager
11/25/2024 08:06:00,405.1,0.39,5.1,3,0.07,5.6,5.956,6,938,,BrewIQ,SHU Lager
11/25/2024 08:26:00,405.43,0.39,5.08,3,0.08,5.6,5.956,6,943,,BrewIQ,SHU Lager
11/25/2024 08:46:00,405.77,0.41,5.04,3,0.08,5.6,5.956,6,940,,BrewIQ,SHU Lager
11/25/2024 09:06:00,406.1,0.4,5.07,3,0.08,5.6,5.956,6,988,,BrewIQ,SHU Lager
11/25/2024 09:26:00,406.43,0.4,5.06,3,0.07,5.6,5.956,6,993,,BrewIQ,SHU Lager
11/25/2024 09:46:00,406.77,0.39,5.04,3,0.07,5.6,5.956,6,986,,BrewIQ,SHU Lager
11/25/2024 10:06:00,407.1,0.39,5.06,3,0.08,5.6,5.956,6,986,,BrewIQ,SHU Lager
11/25/2024 10:26:00,407.43,0.4,5.06,3,0.08,5.6,5.956,6,954,,BrewIQ,SHU Lager
11/25/2024 10:46:00,407.77,0.39,5.1,3,0.08,5.6,5.956,6,958,,BrewIQ,SHU Lager
11/25/2024 11:06:00,408.1,0.39,5.07,3,0.07,5.6,5.956,6,956,,BrewIQ,SHU Lager
11/25/2024 11:26:00,408.43,0.39,5.09,3,0.07,5.6,5.956,6,953,,BrewIQ,SHU Lager
11/25/2024 11:46:00,408.77,0.39,5.06,3,0.07,5.6,5.956,6,955,,BrewIQ,SHU Lager
11/25/2024 12:06:00,409.1,0.39,5.09,3,0.07,5.6,5.956,6,951,,BrewIQ,SHU Lager
11/25/2024 12:26:00,409.43,0.4,5.04,3,0.07,5.6,5.956,6,950,,BrewIQ,SHU Lager
11/25/2024 12:46:00,409.77,0.4,5.06,3,0.07,5.6,5.956,6,951,,BrewIQ,SHU Lager
11/25/2024 13:06:00,410.1,0.4,5.07,3,0.08,5.5,5.856,6,953,,BrewIQ,SHU Lager
11/25/2024 13:26:00,410.43,0.4,5.08,3,0.07,5.6,5.956,6,952,,BrewIQ,SHU Lager
11/25/2024 13:46:00,410.77,0.41,5.08,3,0.08,5.6,5.956,6,952,,BrewIQ,SHU Lager
11/25/2024 14:06:00,411.1,0.4,5.11,3,0.07,5.6,5.956,6,951,,BrewIQ,SHU Lager
11/25/2024 14:26:00,411.43,0.4,5.04,3,0.07,5.6,5.956,6,952,,BrewIQ,SHU Lager
11/25/2024 14:46:00,411.77,0.4,5.04,3,0.08,5.6,5.956,6,950,,BrewIQ,SHU Lager
11/25/2024 15:06:00,412.1,0.4,5.05,3,0.08,5.5,5.856,6,950,,BrewIQ,SHU Lager
11/25/2024 15:26:00,412.43,0.4,5.05,3,0.07,5.5,5.856,6,948,,BrewIQ,SHU Lager
11/25/2024 15:46:00,412.77,0.4,5.12,3,0.07,5.5,5.856,6,947,,BrewIQ,SHU Lager
11/25/2024 16:06:00,413.1,0.4,5.07,3,0.08,5.5,5.856,6,947,,BrewIQ,SHU Lager
11/25/2024 16:26:00,413.43,0.4,5.09,3,0.08,5.6,5.956,6,953,,BrewIQ,SHU Lager
11/25/2024 16:46:00,413.77,0.41,5.11,3,0.07,5.6,5.956,6,948,,BrewIQ,SHU Lager
11/25/2024 17:06:00,414.1,0.4,5.12,3,0.07,5.5,5.856,6,947,,BrewIQ,SHU Lager
11/25/2024 17:26:00,414.43,0.4,5.1,3,0.07,5.5,5.856,6,946,,BrewIQ,SHU Lager
11/25/2024 17:46:00,414.77,0.4,5.12,3,0.07,5.5,5.856,6,945,,BrewIQ,SHU Lager
11/25/2024 18:06:00,415.1,0.4,5.08,3,0.07,5.5,5.856,6,948,,BrewIQ,SHU Lager
11/25/2024 18:26:00,415.43,0.4,5.06,3,0.07,5.5,5.856,6,947,,BrewIQ,SHU Lager
11/25/2024 18:46:00,415.77,0.41,5.07,3,0.07,5.5,5.856,6,945,,BrewIQ,SHU Lager
11/25/2024 19:06:00,416.1,0.4,5.11,3,0.08,5.5,5.856,6,943,,BrewIQ,SHU Lager
11/25/2024 19:26:00,416.43,0.4,5.08,3,0.07,5.5,5.856,6,945,,BrewIQ,SHU Lager
11/25/2024 19:46:00,416.77,0.4,5.08,3,0.08,5.5,5.856,6,947,,BrewIQ,SHU Lager
11/25/2024 20:06:00,417.1,0.4,5.07,3,0.07,5.5,5.856,6,944,,BrewIQ,SHU Lager
11/25/2024 20:26:00,417.43,0.4,5.05,3,0.08,5.5,5.856,6,942,,BrewIQ,SHU Lager
11/25/2024 20:46:00,417.77,0.4,5.11,3,0.08,5.5,5.856,6,944,,BrewIQ,SHU Lager
11/25/2024 21:06:00,418.1,0.4,5.11,3,0.08,5.5,5.856,6,945,,BrewIQ,SHU Lager
11/25/2024 21:26:00,418.43,0.4,5.09,3,0.08,5.5,5.856,6,944,,BrewIQ,SHU Lager
11/25/2024 21:46:00,418.77,0.4,5.07,3,0.08,5.5,5.856,6,944,,BrewIQ,SHU Lager
11/25/2024 22:06:00,419.1,0.4,5.04,3,0.08,5.5,5.856,6,944,,BrewIQ,SHU Lager
11/25/2024 22:26:00,419.43,0.4,5.04,3,0.08,5.5,5.856,6,941,,BrewIQ,SHU Lager
11/25/2024 22:46:00,419.77,0.4,5.08,3,0.07,5.5,5.856,6,942,,BrewIQ,SHU Lager
11/25/2024 23:06:00,420.1,0.39,5.06,3,0.07,5.5,5.856,6,938,,BrewIQ,SHU Lager
11/25/2024 23:26:00,420.43,0.4,5.05,3,0.07,5.5,5.856,6,939,,BrewIQ,SHU Lager
11/25/2024 23:46:00,420.77,0.4,5.09,3,0.07,5.5,5.856,6,938,,BrewIQ,SHU Lager
11/26/2024 00:06:00,421.1,0.4,5.13,3,0.07,5.5,5.856,6,941,,BrewIQ,SHU Lager
11/26/2024 00:26:00,421.43,0.4,5.04,3,0.08,5.5,5.856,6,941,,BrewIQ,SHU Lager
11/26/2024 00:46:00,421.77,0.4,5.11,3,0.08,5.5,5.856,6,939,,BrewIQ,SHU Lager
11/26/2024 01:06:00,422.1,0.4,5.06,3,0.08,5.5,5.856,6,938,,BrewIQ,SHU Lager
