Timestamp (BST),Hours from Pitch,DO (mg/L),Gravity (°P),Pressure (Bar),Fluid Temp (°C),Ambient Temp (°C),Conductivity (uS/cm)
2023-03-31 15:30:00,0.02,2.12,12.6,0.06,23.1,19.9,2532.0
2023-03-31 15:40:00,0.2,1.93,12.6,0.06,22.9,20.0,2529.0
2023-03-31 15:50:00,0.37,1.83,12.6,0.06,22.8,19.0,2533.0
2023-03-31 16:00:00,0.53,1.75,12.7,0.06,22.7,19.0,2537.0
2023-03-31 16:10:00,0.7,1.7,12.7,0.06,22.7,19.0,2535.0
2023-03-31 16:20:00,0.87,1.63,12.7,0.06,22.5,19.0,2539.0
2023-03-31 16:30:00,1.03,1.58,12.7,0.06,22.5,19.0,2537.0
2023-03-31 16:40:00,1.2,1.57,12.7,0.06,22.3,19.0,2539.0
2023-03-31 16:50:00,1.37,1.49,12.7,0.06,22.4,19.0,2530.0
2023-03-31 17:00:00,1.53,1.46,12.7,0.06,22.4,19.0,2532.0
2023-03-31 17:10:00,1.7,1.44,12.7,0.06,22.3,19.0,2534.0
2023-03-31 17:20:00,1.87,1.41,12.7,0.06,22.3,19.0,2532.0
2023-03-31 17:30:00,2.03,1.37,12.7,0.06,22.2,19.0,2536.0
2023-03-31 17:40:00,2.2,1.34,12.7,0.06,22.2,19.0,2533.0
2023-03-31 17:50:00,2.37,1.3,12.7,0.05,22.3,19.0,2528.0
2023-03-31 18:00:00,2.53,1.27,12.7,0.05,22.2,20.0,2529.0
2023-03-31 18:10:00,2.7,1.26,12.7,0.05,22.1,20.0,2531.0
2023-03-31 18:20:00,2.87,1.22,12.7,0.05,22.1,20.0,2529.0
2023-03-31 18:30:00,3.03,1.18,12.7,0.05,22.1,20.0,2528.0
2023-03-31 18:40:00,3.2,1.15,12.7,0.05,22.1,20.0,2529.0
2023-03-31 18:50:00,3.37,1.08,12.7,0.05,22.0,20.0,2531.0
2023-03-31 19:00:00,3.53,1.04,12.7,0.05,22.0,20.0,2530.0
2023-03-31 19:10:00,3.7,1.01,12.7,0.05,22.0,20.0,2528.0
2023-03-31 19:20:00,3.87,0.97,12.7,0.05,22.1,20.0,2524.0
2023-03-31 19:30:00,4.03,0.92,12.7,0.05,22.0,20.0,2527.0
2023-03-31 19:40:00,4.2,0.91,12.7,0.06,22.1,20.0,2524.0
2023-03-31 19:50:00,4.37,0.86,12.7,0.05,22.1,20.0,2524.0
2023-03-31 20:00:00,4.53,0.81,12.7,0.06,22.1,20.0,2524.0
2023-03-31 20:10:00,4.7,0.76,12.7,0.05,22.0,20.0,2527.0
2023-03-31 20:20:00,4.87,0.71,12.7,0.05,22.0,20.0,2526.0
2023-03-31 20:30:00,5.03,0.68,12.7,0.05,21.9,20.0,2529.0
2023-03-31 20:40:00,5.2,0.68,12.7,0.05,21.9,20.0,2528.0
2023-03-31 20:50:00,5.37,0.65,12.7,0.06,22.0,20.0,2524.0
2023-03-31 21:00:00,5.53,0.65,12.7,0.05,21.9,20.0,2527.0
2023-03-31 21:10:00,5.7,0.65,12.7,0.05,22.0,20.0,2523.0
2023-03-31 21:20:00,5.87,0.64,12.7,0.05,21.9,20.0,2526.0
2023-03-31 21:30:00,6.03,0.64,12.7,0.05,21.9,20.0,2524.0
2023-03-31 21:40:00,6.2,0.63,12.7,0.05,21.9,20.0,2526.0
2023-03-31 21:50:00,6.37,0.63,12.7,0.05,21.9,20.0,2525.0
2023-03-31 22:00:00,6.53,0.62,12.7,0.05,21.9,21.0,2525.0
2023-03-31 22:10:00,6.7,0.62,12.7,0.05,21.9,21.0,2521.0
2023-03-31 22:20:00,6.87,0.62,12.7,0.05,21.9,21.0,2524.0
2023-03-31 22:30:00,7.03,0.61,12.7,0.05,21.9,21.0,2524.0
2023-03-31 22:40:00,7.2,0.61,12.7,0.05,21.9,21.0,2523.0
2023-03-31 22:50:00,7.37,0.61,12.7,0.05,21.9,21.0,2522.0
2023-03-31 23:00:00,7.53,0.61,12.7,0.05,21.9,21.0,2521.0
2023-03-31 23:10:00,7.7,0.62,12.7,0.05,21.8,21.0,2523.0
2023-03-31 23:20:00,7.87,0.62,12.7,0.05,21.8,21.0,2523.0
2023-03-31 23:30:00,8.03,0.61,12.7,0.05,21.8,21.0,2522.0
2023-03-31 23:40:00,8.2,0.61,12.7,0.05,21.8,21.0,2522.0
2023-03-31 23:50:00,8.37,0.61,12.7,0.05,21.8,21.0,2525.0
2023-04-01 00:00:00,8.53,0.61,12.7,0.05,21.8,21.0,2521.0
2023-04-01 00:10:00,8.7,0.61,12.7,0.05,21.8,21.0,2520.0
2023-04-01 00:20:00,8.87,0.61,12.7,0.05,21.8,21.0,2520.0
2023-04-01 00:30:00,9.03,0.6,12.7,0.05,21.9,21.0,2515.0
2023-04-01 00:40:00,9.2,0.61,12.7,0.05,21.8,21.0,2519.0
2023-04-01 00:50:00,9.37,0.61,12.7,0.05,21.8,21.0,2521.0
2023-04-01 01:00:00,9.53,0.6,12.7,0.05,21.7,21.0,2524.0
2023-04-01 01:10:00,9.7,0.61,12.7,0.05,21.8,21.0,2520.0
2023-04-01 01:20:00,9.87,0.61,12.7,0.05,21.8,21.0,2519.0
2023-04-01 01:30:00,10.03,0.61,12.7,0.05,21.8,21.0,2519.0
2023-04-01 01:40:00,10.2,0.61,12.7,0.05,21.8,21.0,2518.0
2023-04-01 01:50:00,10.37,0.6,12.7,0.05,21.7,21.0,2521.0
2023-04-01 02:00:00,10.53,0.6,12.7,0.05,21.7,21.0,2520.0
2023-04-01 02:10:00,10.7,0.6,12.7,0.05,21.7,21.0,2520.0
2023-04-01 02:20:00,10.87,0.6,12.7,0.05,21.7,21.0,2519.0
2023-04-01 02:30:00,11.03,0.6,12.7,0.05,21.6,21.0,2522.0
2023-04-01 02:40:00,11.2,0.6,12.7,0.05,21.7,21.0,2518.0
2023-04-01 02:50:00,11.37,0.6,12.7,0.05,21.6,21.0,2521.0
2023-04-01 03:00:00,11.53,0.6,12.7,0.05,21.7,21.0,2517.0
2023-04-01 03:10:00,11.7,0.6,12.7,0.05,21.6,21.0,2520.0
2023-04-01 03:20:00,11.87,0.6,12.7,0.05,21.6,21.0,2519.0
2023-04-01 03:30:00,12.03,0.6,12.7,0.05,21.7,21.0,2515.0
2023-04-01 03:40:00,12.2,0.6,12.7,0.05,21.6,21.0,2518.0
2023-04-01 03:50:00,12.37,0.59,12.7,0.05,21.6,21.0,2518.0
2023-04-01 04:00:00,12.53,0.6,12.7,0.05,21.6,21.0,2521.0
2023-04-01 04:10:00,12.7,0.6,12.7,0.05,21.7,21.0,2514.0
2023-04-01 04:20:00,12.87,0.6,12.7,0.05,21.6,21.0,2520.0
2023-04-01 04:30:00,13.03,0.59,12.7,0.05,21.6,21.0,2516.0
2023-04-01 04:40:00,13.2,0.6,12.7,0.05,21.6,21.0,2519.0
2023-04-01 04:50:00,13.37,0.61,12.7,0.06,21.5,21.0,2522.0
2023-04-01 05:00:00,13.53,0.6,12.7,0.06,21.6,21.0,2518.0
2023-04-01 05:10:00,13.7,0.6,12.7,0.06,21.6,21.0,2518.0
2023-04-01 05:20:00,13.87,0.61,12.7,0.06,21.5,21.0,2521.0
2023-04-01 05:30:00,14.03,0.61,12.7,0.06,21.5,21.0,2520.0
2023-04-01 05:40:00,14.2,0.61,12.7,0.06,21.5,21.0,2520.0
2023-04-01 05:50:00,14.37,0.59,12.7,0.05,21.4,21.0,2523.0
2023-04-01 06:00:00,14.53,0.6,12.6,0.06,21.5,21.0,2519.0
2023-04-01 06:10:00,14.7,0.61,12.6,0.06,21.5,21.0,2519.0
2023-04-01 06:20:00,14.87,0.6,12.6,0.06,21.5,21.0,2519.0
2023-04-01 06:30:00,15.03,0.59,12.6,0.06,21.4,21.0,2521.0
2023-04-01 06:40:00,15.2,0.59,12.6,0.06,21.4,21.0,2521.0
2023-04-01 06:50:00,15.37,0.6,12.6,0.06,21.4,21.0,2524.0
2023-04-01 07:00:00,15.53,0.6,12.6,0.06,21.4,21.0,2523.0
2023-04-01 07:10:00,15.7,0.6,12.6,0.06,21.4,21.0,2523.0
2023-04-01 07:20:00,15.87,0.59,12.6,0.06,21.4,21.0,2519.0
2023-04-01 07:30:00,16.03,0.61,12.6,0.06,21.3,21.0,2526.0
2023-04-01 07:40:00,16.2,0.59,12.6,0.06,21.4,21.0,2518.0
2023-04-01 07:50:00,16.37,0.59,12.6,0.06,21.4,21.0,2518.0
2023-04-01 08:00:00,16.53,0.61,12.6,0.06,21.3,21.0,2524.0
2023-04-01 08:10:00,16.7,0.6,12.6,0.06,21.4,21.0,2520.0
2023-04-01 08:20:00,16.87,0.6,12.6,0.06,21.4,21.0,2519.0
2023-04-01 08:30:00,17.03,0.6,12.6,0.06,21.4,21.0,2519.0
2023-04-01 08:40:00,17.2,0.6,12.6,0.06,21.4,21.0,2519.0
2023-04-01 08:50:00,17.37,0.59,12.6,0.06,21.4,21.0,2515.0
2023-04-01 09:00:00,17.53,0.6,12.6,0.06,21.4,21.0,2518.0
2023-04-01 09:10:00,17.7,0.6,12.6,0.06,21.4,21.0,2517.0
2023-04-01 09:20:00,17.87,0.61,12.6,0.06,21.3,21.0,2520.0
2023-04-01 09:30:00,18.03,0.61,12.6,0.06,21.3,21.0,2520.0
2023-04-01 09:40:00,18.2,0.6,12.6,0.06,21.4,21.0,2515.0
2023-04-01 09:50:00,18.37,0.6,12.6,0.06,21.4,21.0,2515.0
2023-04-01 10:00:00,18.53,0.6,12.6,0.06,21.3,21.0,2521.0
2023-04-01 10:10:00,18.7,0.6,12.6,0.06,21.4,21.0,2513.0
2023-04-01 10:20:00,18.87,0.6,12.6,0.06,21.3,21.0,2519.0
2023-04-01 10:30:00,19.03,0.61,12.6,0.06,21.3,21.0,2516.0
2023-04-01 10:40:00,19.2,0.61,12.6,0.06,21.3,21.0,2515.0
2023-04-01 10:50:00,19.37,0.61,12.6,0.06,21.3,21.0,2515.0
2023-04-01 11:00:00,19.53,0.6,12.5,0.06,21.3,21.0,2517.0
2023-04-01 11:10:00,19.7,0.6,12.5,0.06,21.3,21.0,2516.0
2023-04-01 11:20:00,19.87,0.6,12.5,0.06,21.3,21.0,2516.0
2023-04-01 11:30:00,20.03,0.61,12.5,0.06,21.3,21.0,2511.0
2023-04-01 11:40:00,20.2,0.6,12.5,0.06,21.3,21.0,2514.0
2023-04-01 11:50:00,20.37,0.6,12.4,0.06,21.4,21.0,2507.0
2023-04-01 12:00:00,20.53,0.6,12.4,0.06,21.4,21.0,2506.0
2023-04-01 12:10:00,20.7,0.61,12.3,0.06,21.3,21.0,2509.0
2023-04-01 12:20:00,20.87,0.61,12.3,0.06,21.3,21.0,2510.0
2023-04-01 12:30:00,21.03,0.6,12.4,0.06,21.4,21.0,2505.0
2023-04-01 12:40:00,21.2,0.6,12.4,0.06,21.4,21.0,2504.0
2023-04-01 12:50:00,21.37,0.6,12.4,0.06,21.4,21.0,2504.0
2023-04-01 13:00:00,21.53,0.62,12.4,0.06,21.3,21.0,2507.0
2023-04-01 13:10:00,21.7,0.61,12.4,0.06,21.4,21.0,2496.0
2023-04-01 13:20:00,21.87,0.61,12.4,0.06,21.4,21.0,2498.0
2023-04-01 13:30:00,22.03,0.62,12.4,0.06,21.4,21.0,2493.0
2023-04-01 13:40:00,22.2,0.64,12.4,0.06,21.3,21.0,2474.0
2023-04-01 13:50:00,22.37,0.63,12.4,0.06,21.4,21.0,2476.0
2023-04-01 14:00:00,22.53,0.62,12.5,0.06,21.4,21.0,2460.0
2023-04-01 14:10:00,22.7,0.63,12.5,0.06,21.4,21.0,2445.0
2023-04-01 14:20:00,22.87,0.64,12.4,0.06,21.3,21.0,2451.0
2023-04-01 14:30:00,23.03,0.64,12.4,0.06,21.3,21.0,2448.0
2023-04-01 14:40:00,23.2,0.63,12.3,0.06,21.4,21.0,2443.0
2023-04-01 14:50:00,23.37,0.63,12.2,0.06,21.4,21.0,2442.0
2023-04-01 15:00:00,23.53,0.64,12.2,0.06,21.3,21.0,2442.0
2023-04-01 15:10:00,23.7,0.61,12.1,0.06,21.4,21.0,2433.0
2023-04-01 15:20:00,23.87,0.61,12.1,0.06,21.4,21.0,2431.0
2023-04-01 15:30:00,24.03,0.62,12.1,0.06,21.4,21.0,2432.0
2023-04-01 15:40:00,24.2,0.61,12.1,0.06,21.4,21.0,2426.0
2023-04-01 15:50:00,24.37,0.62,12.1,0.06,21.4,21.0,2427.0
2023-04-01 16:00:00,24.53,0.61,12.0,0.06,21.4,21.0,2426.0
2023-04-01 16:10:00,24.7,0.62,12.0,0.06,21.5,21.0,2418.0
2023-04-01 16:20:00,24.87,0.61,12.0,0.06,21.4,21.0,2423.0
2023-04-01 16:30:00,25.03,0.62,11.9,0.06,21.5,21.0,2417.0
2023-04-01 16:40:00,25.2,0.61,11.9,0.06,21.5,21.0,2415.0
2023-04-01 16:50:00,25.37,0.6,11.9,0.06,21.4,21.0,2418.0
2023-04-01 17:00:00,25.53,0.6,11.8,0.06,21.4,21.0,2419.0
2023-04-01 17:10:00,25.7,0.61,11.8,0.06,21.5,21.0,2416.0
2023-04-01 17:20:00,25.87,0.61,11.8,0.06,21.5,21.0,2417.0
2023-04-01 17:30:00,26.03,0.61,11.7,0.06,21.5,21.0,2414.0
2023-04-01 17:40:00,26.2,0.6,11.7,0.06,21.6,21.0,2409.0
2023-04-01 17:50:00,26.37,0.61,11.7,0.06,21.5,21.0,2411.0
2023-04-01 18:00:00,26.53,0.61,11.6,0.06,21.5,21.0,2411.0
2023-04-01 18:10:00,26.7,0.6,11.6,0.06,21.6,21.0,2405.0
2023-04-01 18:20:00,26.87,0.61,11.6,0.06,21.5,21.0,2408.0
2023-04-01 18:30:00,27.03,0.61,11.5,0.06,21.5,21.0,2407.0
2023-04-01 18:40:00,27.2,0.6,11.5,0.06,21.5,21.0,2406.0
2023-04-01 18:50:00,27.37,0.6,11.4,0.06,21.5,21.0,2403.0
2023-04-01 19:00:00,27.53,0.6,11.4,0.06,21.5,21.0,2402.0
2023-04-01 19:10:00,27.7,0.6,11.3,0.06,21.5,21.0,2401.0
2023-04-01 19:20:00,27.87,0.6,11.3,0.06,21.6,21.0,2403.0
2023-04-01 19:30:00,28.03,0.6,11.2,0.06,21.6,21.0,2395.0
2023-04-01 19:40:00,28.2,0.59,11.2,0.06,21.6,21.0,2391.0
2023-04-01 19:50:00,28.37,0.59,11.2,0.06,21.6,21.0,2400.0
2023-04-01 20:00:00,28.53,0.59,11.1,0.06,21.6,21.0,2396.0
2023-04-01 20:10:00,28.7,0.59,11.1,0.06,21.6,21.0,2392.0
2023-04-01 20:20:00,28.87,0.59,11.0,0.06,21.6,21.0,2393.0
2023-04-01 20:30:00,29.03,0.59,11.0,0.06,21.7,21.0,2390.0
2023-04-01 20:40:00,29.2,0.59,10.9,0.06,21.6,21.0,2387.0
2023-04-01 20:50:00,29.37,0.59,10.9,0.06,21.7,21.0,2384.0
2023-04-01 21:00:00,29.53,0.59,10.8,0.06,21.7,21.0,2384.0
2023-04-01 21:10:00,29.7,0.59,10.8,0.06,21.7,21.0,2383.0
2023-04-01 21:20:00,29.87,0.59,10.7,0.06,21.7,21.0,2383.0
2023-04-01 21:30:00,30.03,0.58,10.6,0.06,21.6,21.0,2386.0
2023-04-01 21:40:00,30.2,0.59,10.5,0.06,21.6,21.0,2389.0
2023-04-01 21:50:00,30.37,0.58,10.5,0.06,21.6,21.0,2386.0
2023-04-01 22:00:00,30.53,0.58,10.4,0.06,21.6,21.0,2387.0
2023-04-01 22:10:00,30.7,0.59,10.4,0.06,21.7,21.0,2383.0
2023-04-01 22:20:00,30.87,0.59,10.4,0.06,21.7,21.0,2381.0
2023-04-01 22:30:00,31.03,0.59,10.4,0.06,21.7,21.0,2379.0
2023-04-01 22:40:00,31.2,0.59,10.4,0.06,21.8,21.0,2373.0
2023-04-01 22:50:00,31.37,0.59,10.4,0.06,21.8,21.0,2372.0
2023-04-01 23:00:00,31.53,0.59,10.3,0.06,21.8,21.0,2371.0
2023-04-01 23:10:00,31.7,0.58,10.3,0.06,21.8,21.0,2367.0
2023-04-01 23:20:00,31.87,0.58,10.2,0.06,21.8,21.0,2367.0
2023-04-01 23:30:00,32.03,0.58,10.0,0.06,21.8,21.0,2366.0
2023-04-01 23:40:00,32.2,0.57,9.9,0.06,21.9,21.0,2362.0
2023-04-01 23:50:00,32.37,0.58,9.8,0.06,21.8,21.0,2364.0
2023-04-02 00:00:00,32.53,0.57,9.6,0.06,21.9,21.0,2360.0
2023-04-02 00:10:00,32.7,0.57,9.5,0.05,21.9,21.0,2360.0
2023-04-02 00:20:00,32.87,0.57,9.5,0.06,21.9,21.0,2359.0
2023-04-02 00:30:00,33.03,0.57,9.5,0.06,21.9,21.0,2320.0
2023-04-02 00:40:00,33.2,0.57,9.5,0.05,22.0,21.0,2280.0
2023-04-02 00:50:00,33.37,0.57,9.4,0.05,21.9,21.0,2336.0
2023-04-02 01:00:00,33.53,0.57,9.3,0.05,21.9,21.0,2310.0
2023-04-02 01:10:00,33.7,0.58,9.2,0.05,22.1,21.0,2227.0
2023-04-02 01:20:00,33.87,0.58,9.2,0.05,22.1,21.0,2242.0
2023-04-02 01:30:00,34.03,0.58,9.1,0.05,22.1,21.0,2204.0
2023-04-02 01:40:00,34.2,0.57,9.1,0.05,22.0,21.0,2161.0
2023-04-02 01:50:00,34.37,0.57,9.1,0.05,22.2,21.0,1095.0
2023-04-02 02:00:00,34.53,0.56,9.0,0.05,22.9,21.0,554.0
2023-04-02 02:10:00,34.7,0.55,9.0,0.04,23.1,21.0,613.0
2023-04-02 02:20:00,34.87,0.56,9.0,0.04,23.6,21.0,425.0
2023-04-02 02:30:00,35.03,0.56,8.9,0.04,23.8,21.0,382.0
2023-04-02 02:40:00,35.2,0.56,8.9,0.03,24.3,21.0,298.0
2023-04-02 02:50:00,35.37,0.55,8.9,0.04,24.3,21.0,301.0
2023-04-02 03:00:00,35.53,0.55,8.9,0.04,24.6,21.0,292.0
2023-04-02 03:10:00,35.7,0.54,8.9,0.03,24.9,21.0,236.0
2023-04-02 03:20:00,35.87,0.54,8.9,0.03,25.2,21.0,148.0
2023-04-02 03:30:00,36.03,0.54,8.8,0.03,25.3,21.0,188.0
2023-04-02 03:40:00,36.2,0.55,8.8,0.03,25.4,21.0,185.0
2023-04-02 03:50:00,36.37,0.53,8.7,0.03,25.6,21.0,127.0
2023-04-02 04:00:00,36.53,0.53,8.7,0.03,25.5,21.0,189.0
2023-04-02 04:10:00,36.7,0.53,8.6,0.03,25.7,21.0,175.0
2023-04-02 04:20:00,36.87,0.53,8.6,0.03,25.8,21.0,120.0
2023-04-02 04:30:00,37.03,0.53,8.5,0.03,25.9,21.0,141.0
2023-04-02 04:40:00,37.2,0.53,8.5,0.03,26.0,21.0,152.0
2023-04-02 04:50:00,37.37,0.53,8.5,0.03,25.9,21.0,123.0
2023-04-02 05:00:00,37.53,0.53,8.4,0.03,25.9,21.0,147.0
2023-04-02 05:10:00,37.7,0.53,8.4,0.03,26.0,21.0,147.0
2023-04-02 05:20:00,37.87,0.53,8.4,0.03,26.0,21.0,119.0
2023-04-02 05:30:00,38.03,0.53,8.4,0.03,26.1,21.0,149.0
2023-04-02 05:40:00,38.2,0.52,8.4,0.03,26.1,21.0,147.0
2023-04-02 05:50:00,38.37,0.52,8.4,0.03,26.1,21.0,129.0
2023-04-02 06:00:00,38.53,0.53,8.3,0.03,26.1,21.0,147.0
2023-04-02 06:10:00,38.7,0.52,8.3,0.03,26.2,21.0,148.0
2023-04-02 06:20:00,38.87,0.52,8.3,0.03,26.2,21.0,121.0
2023-04-02 06:30:00,39.03,0.52,8.2,0.03,26.2,21.0,143.0
2023-04-02 06:40:00,39.2,0.52,8.2,0.03,26.3,21.0,140.0
2023-04-02 06:50:00,39.37,0.52,8.2,0.03,26.3,21.0,139.0
2023-04-02 07:00:00,39.53,0.52,8.1,0.03,26.3,21.0,137.0
2023-04-02 07:10:00,39.7,0.52,8.1,0.03,26.3,21.0,152.0
2023-04-02 07:20:00,39.87,0.52,8.1,0.03,26.3,21.0,128.0
2023-04-02 07:30:00,40.03,0.52,8.0,0.03,26.2,21.0,139.0
2023-04-02 07:40:00,40.2,0.52,8.0,0.03,26.3,21.0,154.0
2023-04-02 07:50:00,40.37,0.52,8.0,0.03,26.3,21.0,125.0
2023-04-02 08:00:00,40.53,0.52,7.9,0.03,26.3,21.0,145.0
2023-04-02 08:10:00,40.7,0.52,7.9,0.03,26.3,21.0,162.0
2023-04-02 08:20:00,40.87,0.51,7.9,0.03,26.3,21.0,131.0
2023-04-02 08:30:00,41.03,0.52,7.8,0.03,26.3,21.0,158.0
2023-04-02 08:40:00,41.2,0.52,7.8,0.03,26.3,21.0,180.0
2023-04-02 08:50:00,41.37,0.51,7.8,0.03,26.2,21.0,146.0
2023-04-02 09:00:00,41.53,0.51,7.7,0.03,26.2,21.0,187.0
2023-04-02 09:10:00,41.7,0.51,7.7,0.03,26.1,21.0,176.0
2023-04-02 09:20:00,41.87,0.51,7.7,0.03,26.1,21.0,141.0
2023-04-02 09:30:00,42.03,0.51,7.6,0.03,26.2,21.0,154.0
2023-04-02 09:40:00,42.2,0.51,7.6,0.03,26.2,21.0,172.0
2023-04-02 09:50:00,42.37,0.51,7.6,0.03,26.3,21.0,137.0
2023-04-02 10:00:00,42.53,0.51,7.5,0.03,26.3,21.0,144.0
2023-04-02 10:10:00,42.7,0.51,7.5,0.03,26.3,21.0,145.0
2023-04-02 10:20:00,42.87,0.51,7.5,0.03,26.4,21.0,144.0
2023-04-02 10:30:00,43.03,0.51,7.4,0.03,26.4,21.0,143.0
2023-04-02 10:40:00,43.2,0.51,7.4,0.03,26.4,21.0,142.0
2023-04-02 10:50:00,43.37,0.51,7.4,0.03,26.5,21.0,141.0
2023-04-02 11:00:00,43.53,0.51,7.3,0.03,26.4,22.0,142.0
2023-04-02 11:10:00,43.7,0.51,7.3,0.03,26.4,22.0,144.0
2023-04-02 11:20:00,43.87,0.51,7.3,0.03,26.4,22.0,146.0
2023-04-02 11:30:00,44.03,0.51,7.2,0.03,26.4,22.0,161.0
2023-04-02 11:40:00,44.2,0.51,7.2,0.03,26.4,22.0,154.0
2023-04-02 11:50:00,44.37,0.51,7.2,0.03,26.4,22.0,156.0
2023-04-02 12:00:00,44.53,0.51,7.1,0.03,26.5,22.0,155.0
2023-04-02 12:10:00,44.7,0.51,7.1,0.03,26.5,22.0,162.0
2023-04-02 12:20:00,44.87,0.51,7.1,0.03,26.6,22.0,153.0
2023-04-02 12:30:00,45.03,0.51,7.0,0.03,26.5,22.0,167.0
2023-04-02 12:40:00,45.2,0.5,7.0,0.03,26.6,22.0,163.0
2023-04-02 12:50:00,45.37,0.51,7.0,0.03,26.6,22.0,145.0
2023-04-02 13:00:00,45.53,0.5,6.9,0.03,26.6,22.0,171.0
2023-04-02 13:10:00,45.7,0.5,6.9,0.03,26.6,22.0,180.0
2023-04-02 13:20:00,45.87,0.5,6.9,0.03,26.6,22.0,162.0
2023-04-02 13:30:00,46.03,0.5,6.8,0.03,26.6,22.0,187.0
2023-04-02 13:40:00,46.2,0.51,6.8,0.03,26.5,22.0,200.0
2023-04-02 13:50:00,46.37,0.5,6.8,0.03,26.6,22.0,157.0
2023-04-02 14:00:00,46.53,0.5,6.7,0.03,26.6,22.0,177.0
2023-04-02 14:10:00,46.7,0.5,6.7,0.03,26.6,22.0,219.0
2023-04-02 14:20:00,46.87,0.5,6.7,0.03,26.6,22.0,163.0
2023-04-02 14:30:00,47.03,0.51,6.7,0.03,26.5,22.0,192.0
2023-04-02 14:40:00,47.2,0.5,6.7,0.03,26.6,22.0,205.0
2023-04-02 14:50:00,47.37,0.5,6.7,0.03,26.6,22.0,162.0
2023-04-02 15:00:00,47.53,0.5,6.6,0.03,26.6,22.0,172.0
2023-04-02 15:10:00,47.7,0.5,6.6,0.03,26.6,22.0,194.0
2023-04-02 15:20:00,47.87,0.51,6.6,0.03,26.8,22.0,162.0
2023-04-02 15:30:00,48.03,0.49,6.5,0.03,26.8,22.0,163.0
2023-04-02 15:40:00,48.2,0.5,6.5,0.03,27.0,22.0,161.0
2023-04-02 15:50:00,48.37,0.5,6.5,0.03,27.1,22.0,143.0
2023-04-02 16:00:00,48.53,0.49,6.4,0.03,27.2,22.0,157.0
2023-04-02 16:10:00,48.7,0.5,6.4,0.03,27.3,22.0,146.0
2023-04-02 16:20:00,48.87,0.49,6.4,0.03,27.4,22.0,143.0
2023-04-02 16:30:00,49.03,0.49,6.3,0.03,27.6,22.0,148.0
2023-04-02 16:40:00,49.2,0.49,6.3,0.03,27.6,22.0,141.0
2023-04-02 16:50:00,49.37,0.48,6.3,0.03,27.6,22.0,151.0
2023-04-02 17:00:00,49.53,0.48,6.2,0.03,27.7,22.0,166.0
2023-04-02 17:10:00,49.7,0.48,6.2,0.03,27.8,23.0,147.0
2023-04-02 17:20:00,49.87,0.48,6.2,0.03,27.8,23.0,150.0
2023-04-02 17:30:00,50.03,0.48,6.2,0.03,27.8,23.0,165.0
2023-04-02 17:40:00,50.2,0.48,6.2,0.03,27.8,23.0,163.0
2023-04-02 17:50:00,50.37,0.48,6.2,0.03,27.9,23.0,147.0
2023-04-02 18:00:00,50.53,0.48,6.1,0.03,27.9,23.0,160.0
2023-04-02 18:10:00,50.7,0.48,6.1,0.03,27.9,23.0,152.0
2023-04-02 18:20:00,50.87,0.47,6.1,0.03,28.0,23.0,152.0
2023-04-02 18:30:00,51.03,0.48,6.0,0.03,27.9,23.0,167.0
2023-04-02 18:40:00,51.2,0.48,6.0,0.03,27.9,23.0,167.0
2023-04-02 18:50:00,51.37,0.47,6.0,0.03,28.0,23.0,153.0
2023-04-02 19:00:00,51.53,0.47,5.9,0.03,27.9,23.0,164.0
2023-04-02 19:10:00,51.7,0.47,5.9,0.03,27.9,23.0,165.0
2023-04-02 19:20:00,51.87,0.47,5.9,0.03,27.9,23.0,165.0
2023-04-02 19:30:00,52.03,0.47,5.8,0.03,27.8,23.0,164.0
2023-04-02 19:40:00,52.2,0.48,5.8,0.03,27.8,23.0,167.0
2023-04-02 19:50:00,52.37,0.48,5.8,0.03,27.8,22.0,158.0
2023-04-02 20:00:00,52.53,0.47,5.7,0.03,27.8,22.0,165.0
2023-04-02 20:10:00,52.7,0.47,5.7,0.03,27.6,23.0,177.0
2023-04-02 20:20:00,52.87,0.48,5.7,0.03,27.7,22.0,168.0
2023-04-02 20:30:00,53.03,0.47,5.6,0.03,27.6,22.0,167.0
2023-04-02 20:40:00,53.2,0.47,5.6,0.03,27.6,22.0,168.0
2023-04-02 20:50:00,53.37,0.48,5.6,0.03,27.6,22.0,161.0
2023-04-02 21:00:00,53.53,0.48,5.5,0.03,27.6,22.0,185.0
2023-04-02 21:10:00,53.7,0.48,5.5,0.03,27.5,22.0,182.0
2023-04-02 21:20:00,53.87,0.48,5.5,0.03,27.4,22.0,171.0
2023-04-02 21:30:00,54.03,0.48,5.4,0.03,27.4,22.0,179.0
2023-04-02 21:40:00,54.2,0.48,5.4,0.03,27.4,22.0,181.0
2023-04-02 21:50:00,54.37,0.48,5.4,0.03,27.3,22.0,176.0
2023-04-02 22:00:00,54.53,0.48,5.3,0.03,27.3,22.0,174.0
2023-04-02 22:10:00,54.7,0.48,5.3,0.03,27.3,22.0,176.0
2023-04-02 22:20:00,54.87,0.49,5.3,0.03,27.3,22.0,158.0
2023-04-02 22:30:00,55.03,0.47,5.2,0.03,27.3,22.0,160.0
2023-04-02 22:40:00,55.2,0.47,5.2,0.03,27.3,22.0,160.0
2023-04-02 22:50:00,55.37,0.48,5.2,0.03,27.3,22.0,161.0
2023-04-02 23:00:00,55.53,0.47,5.1,0.03,27.4,22.0,168.0
