Timestamp (BST),Hours from Pitch,DO (mg/L),pH,Gravity (°P),Pressure (Bar),Fluid Temp (°C),Conductivity (uS/cm)
2023-04-22 12:40:00,188.77,0.05,4.71,5.6,0.07,4.7,2592.0
2023-04-22 12:50:00,188.93,0.05,4.72,5.6,0.07,4.6,2597.0
2023-04-22 13:00:00,189.1,0.05,4.72,5.6,0.07,4.6,2597.0
2023-04-22 13:10:00,189.27,0.05,4.72,5.6,0.07,4.6,2597.0
2023-04-22 13:20:00,189.43,0.05,4.72,5.6,0.07,4.6,2597.0
2023-04-22 13:30:00,189.6,0.05,4.72,5.6,0.07,4.7,2592.0
2023-04-22 13:40:00,189.77,0.05,4.72,5.6,0.07,4.6,2597.0
2023-04-22 13:50:00,189.93,0.05,4.72,5.6,0.07,4.7,2592.0
2023-04-22 14:00:00,190.1,0.05,4.72,5.6,0.07,4.6,2597.0
2023-04-22 14:10:00,190.27,0.05,4.72,5.6,0.07,4.7,2592.0
2023-04-22 14:20:00,190.43,0.05,4.71,5.6,0.07,4.6,2597.0
2023-04-22 14:30:00,190.6,0.05,4.72,5.6,0.07,4.6,2596.0
2023-04-22 14:40:00,190.77,0.05,4.72,5.6,0.07,4.6,2596.0
2023-04-22 14:50:00,190.93,0.05,4.72,5.6,0.07,4.7,2591.0
2023-04-22 15:00:00,191.1,0.05,4.72,5.6,0.07,4.6,2596.0
2023-04-22 15:10:00,191.27,0.05,4.72,5.6,0.07,4.6,2596.0
2023-04-22 15:20:00,191.43,0.05,4.72,5.6,0.07,4.7,2591.0
2023-04-22 15:30:00,191.6,0.05,4.72,5.6,0.07,4.6,2596.0
2023-04-22 15:40:00,191.77,0.05,4.72,5.6,0.07,4.6,2596.0
2023-04-22 15:50:00,191.93,0.05,4.72,5.6,0.07,4.6,2596.0
2023-04-22 16:00:00,192.1,0.05,4.72,5.6,0.07,4.6,2596.0
2023-04-22 16:10:00,192.27,0.05,4.72,5.6,0.07,4.6,2597.0
2023-04-22 16:20:00,192.43,0.05,4.72,5.6,0.07,4.6,2596.0
2023-04-22 16:30:00,192.6,0.05,4.72,5.6,0.07,4.6,2596.0
2023-04-22 16:40:00,192.77,0.05,4.72,5.6,0.07,4.6,2595.0
2023-04-22 16:50:00,192.93,0.05,4.72,5.5,0.07,4.7,2591.0
2023-04-22 17:00:00,193.1,0.05,4.72,5.5,0.07,4.6,2596.0
2023-04-22 17:10:00,193.27,0.05,4.72,5.5,0.07,4.6,2596.0
2023-04-22 17:20:00,193.43,0.05,4.72,5.6,0.07,4.6,2596.0
2023-04-22 17:30:00,193.6,0.05,4.72,5.6,0.07,4.6,2595.0
2023-04-22 17:40:00,193.77,0.05,4.72,5.6,0.07,4.6,2595.0
2023-04-22 17:50:00,193.93,0.05,4.72,5.5,0.07,4.6,2595.0
2023-04-22 18:00:00,194.1,0.05,4.72,5.5,0.07,4.6,2596.0
2023-04-22 18:10:00,194.27,0.05,4.72,5.5,0.07,4.6,2595.0
2023-04-22 18:20:00,194.43,0.05,4.72,5.6,0.07,4.6,2595.0
2023-04-22 18:30:00,194.6,0.05,4.72,5.6,0.07,4.6,2595.0
2023-04-22 18:40:00,194.77,0.05,4.72,5.6,0.07,4.6,2595.0
2023-04-22 18:50:00,194.93,0.05,4.72,5.5,0.07,4.6,2595.0
2023-04-22 19:00:00,195.1,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 19:10:00,195.27,0.05,4.72,5.5,0.07,4.6,2595.0
2023-04-22 19:20:00,195.43,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 19:30:00,195.6,0.05,4.72,5.5,0.07,4.6,2595.0
2023-04-22 19:40:00,195.77,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 19:50:00,195.93,0.05,4.72,5.5,0.07,4.7,2589.0
2023-04-22 20:00:00,196.1,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 20:10:00,196.27,0.05,4.72,5.5,0.07,4.6,2595.0
2023-04-22 20:20:00,196.43,0.05,4.72,5.5,0.07,4.6,2595.0
2023-04-22 20:30:00,196.6,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 20:40:00,196.77,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 20:50:00,196.93,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 21:00:00,197.1,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 21:10:00,197.27,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 21:20:00,197.43,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 21:30:00,197.6,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 21:40:00,197.77,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 21:50:00,197.93,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 22:00:00,198.1,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 22:10:00,198.27,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 22:20:00,198.43,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 22:30:00,198.6,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 22:40:00,198.77,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 22:50:00,198.93,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 23:00:00,199.1,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 23:10:00,199.27,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 23:20:00,199.43,0.05,4.72,5.5,0.07,4.6,2600.0
2023-04-22 23:30:00,199.6,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 23:40:00,199.77,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-22 23:50:00,199.93,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 00:00:00,200.1,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 00:10:00,200.27,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 00:20:00,200.43,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 00:30:00,200.6,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 00:40:00,200.77,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 00:50:00,200.93,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 01:00:00,201.1,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 01:10:00,201.27,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 01:20:00,201.43,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 01:30:00,201.6,0.05,4.72,5.5,0.07,4.6,2595.0
2023-04-23 01:40:00,201.77,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 01:50:00,201.93,0.05,4.72,5.5,0.07,4.6,2595.0
2023-04-23 02:00:00,202.1,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 02:10:00,202.27,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 02:20:00,202.43,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 02:30:00,202.6,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 02:40:00,202.77,0.05,4.72,5.5,0.07,4.6,2600.0
2023-04-23 02:50:00,202.93,0.05,4.72,5.5,0.07,4.6,2599.0
2023-04-23 03:00:00,203.1,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 03:10:00,203.27,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 03:20:00,203.43,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 03:30:00,203.6,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 03:40:00,203.77,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 03:50:00,203.93,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 04:00:00,204.1,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 04:10:00,204.27,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 04:20:00,204.43,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 04:30:00,204.6,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 04:40:00,204.77,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 04:50:00,204.93,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 05:00:00,205.1,0.05,4.72,5.5,0.07,4.6,2600.0
2023-04-23 05:10:00,205.27,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 05:20:00,205.43,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 05:30:00,205.6,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 05:40:00,205.77,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 05:50:00,205.93,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 06:00:00,206.1,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 06:10:00,206.27,0.05,4.72,5.5,0.07,4.6,2599.0
2023-04-23 06:20:00,206.43,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 06:30:00,206.6,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 06:40:00,206.77,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 06:50:00,206.93,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 07:00:00,207.1,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 07:10:00,207.27,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 07:20:00,207.43,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 07:30:00,207.6,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 07:40:00,207.77,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 07:50:00,207.93,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 08:00:00,208.1,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 08:10:00,208.27,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 08:20:00,208.43,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 08:30:00,208.6,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 08:40:00,208.77,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 08:50:00,208.93,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 09:00:00,209.1,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 09:10:00,209.27,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 09:20:00,209.43,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 09:30:00,209.6,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 09:40:00,209.77,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 09:50:00,209.93,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 10:00:00,210.1,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 10:10:00,210.27,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 10:20:00,210.43,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 10:30:00,210.6,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 10:40:00,210.77,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 10:50:00,210.93,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 11:00:00,211.1,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 11:10:00,211.27,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 11:20:00,211.43,0.05,4.72,5.5,0.07,4.6,2600.0
2023-04-23 11:30:00,211.6,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 11:40:00,211.77,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 11:50:00,211.93,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 12:00:00,212.1,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 12:10:00,212.27,0.05,4.72,5.5,0.07,4.6,2600.0
2023-04-23 12:20:00,212.43,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 12:30:00,212.6,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 12:40:00,212.77,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 12:50:00,212.93,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 13:00:00,213.1,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 13:10:00,213.27,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 13:20:00,213.43,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 13:30:00,213.6,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 13:40:00,213.77,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 13:50:00,213.93,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 14:00:00,214.1,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 14:10:00,214.27,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 14:20:00,214.43,0.05,4.72,5.5,0.07,4.6,2594.0
2023-04-23 14:30:00,214.62,0.05,4.72,5.4,0.07,4.6,2594.0
2023-04-23 14:40:00,214.82,0.05,4.72,5.4,0.07,4.6,2600.0
2023-04-23 14:50:00,214.98,0.05,4.72,5.4,0.07,4.6,2594.0
2023-04-23 15:00:00,215.15,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 15:10:00,215.32,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 15:20:00,215.48,0.05,4.72,5.4,0.07,4.6,2594.0
2023-04-23 15:30:00,215.65,0.05,4.72,5.4,0.07,4.6,2599.0
2023-04-23 15:40:00,215.82,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-23 15:50:00,215.98,0.05,4.72,5.5,0.07,4.6,2599.0
2023-04-23 16:00:00,216.15,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 16:10:00,216.32,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 16:20:00,216.48,0.05,4.73,5.5,0.07,4.6,2593.0
2023-04-23 16:30:00,216.65,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 16:40:00,216.82,0.05,4.72,5.5,0.07,4.6,2593.0
2023-04-23 16:50:00,216.98,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-23 17:00:00,217.15,0.05,4.72,5.4,0.07,4.6,2599.0
2023-04-23 17:10:00,217.32,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-23 17:20:00,217.48,0.05,4.72,5.4,0.07,4.6,2599.0
2023-04-23 17:30:00,217.65,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-23 17:40:00,217.82,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-23 17:50:00,217.98,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-23 18:00:00,218.15,0.05,4.73,5.4,0.07,4.6,2594.0
2023-04-23 18:10:00,218.32,0.05,4.72,5.4,0.07,4.6,2600.0
2023-04-23 18:20:00,218.48,0.05,4.72,5.4,0.07,4.6,2594.0
2023-04-23 18:30:00,218.65,0.05,4.72,5.4,0.07,4.6,2594.0
2023-04-23 18:40:00,218.82,0.05,4.72,5.4,0.07,4.6,2594.0
2023-04-23 18:50:00,218.98,0.05,4.72,5.4,0.07,4.6,2594.0
2023-04-23 19:00:00,219.15,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-23 19:10:00,219.32,0.05,4.73,5.4,0.07,4.6,2594.0
2023-04-23 19:20:00,219.48,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-23 19:30:00,219.65,0.05,4.73,5.4,0.07,4.6,2594.0
2023-04-23 19:40:00,219.82,0.05,4.73,5.4,0.07,4.6,2600.0
2023-04-23 19:50:00,219.98,0.05,4.72,5.4,0.07,4.6,2594.0
2023-04-23 20:00:00,220.15,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-23 20:10:00,220.32,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-23 20:20:00,220.48,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-23 20:30:00,220.65,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-23 20:40:00,220.82,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-23 20:50:00,220.98,0.05,4.73,5.4,0.07,4.6,2592.0
2023-04-23 21:00:00,221.15,0.05,4.73,5.4,0.07,4.6,2592.0
2023-04-23 21:10:00,221.32,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-23 21:20:00,221.48,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-23 21:30:00,221.65,0.05,4.73,5.4,0.07,4.6,2592.0
2023-04-23 21:40:00,221.82,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-23 21:50:00,221.98,0.05,4.72,5.4,0.07,4.6,2599.0
2023-04-23 22:00:00,222.15,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-23 22:10:00,222.32,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-23 22:20:00,222.48,0.05,4.72,5.4,0.07,4.6,2599.0
2023-04-23 22:30:00,222.65,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-23 22:40:00,222.82,0.05,4.72,5.4,0.07,4.6,2599.0
2023-04-23 22:50:00,222.98,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-23 23:00:00,223.15,0.05,4.73,5.4,0.07,4.6,2599.0
2023-04-23 23:10:00,223.32,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-23 23:20:00,223.48,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-23 23:30:00,223.65,0.05,4.73,5.4,0.07,4.6,2592.0
2023-04-23 23:40:00,223.82,0.05,4.73,5.4,0.07,4.6,2599.0
2023-04-23 23:50:00,223.98,0.05,4.72,5.4,0.07,4.6,2592.0
2023-04-24 00:00:00,224.15,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 00:10:00,224.32,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 00:20:00,224.48,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 00:30:00,224.65,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 00:40:00,224.82,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 00:50:00,224.98,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 01:00:00,225.15,0.05,4.72,5.4,0.07,4.6,2599.0
2023-04-24 01:10:00,225.32,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 01:20:00,225.48,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 01:30:00,225.65,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 01:40:00,225.82,0.05,4.72,5.4,0.07,4.6,2599.0
2023-04-24 01:50:00,225.98,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 02:00:00,226.15,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 02:10:00,226.32,0.05,4.73,5.4,0.07,4.6,2592.0
2023-04-24 02:20:00,226.48,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 02:30:00,226.65,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 02:40:00,226.82,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 02:50:00,226.98,0.05,4.72,5.4,0.07,4.6,2594.0
2023-04-24 03:00:00,227.15,0.05,4.73,5.4,0.07,4.6,2594.0
2023-04-24 03:10:00,227.32,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-24 03:20:00,227.48,0.05,4.73,5.4,0.07,4.6,2594.0
2023-04-24 03:30:00,227.65,0.05,4.73,5.4,0.07,4.6,2599.0
2023-04-24 03:40:00,227.82,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 03:50:00,227.98,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 04:00:00,228.15,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 04:10:00,228.32,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 04:20:00,228.48,0.05,4.72,5.4,0.07,4.6,2593.0
2023-04-24 04:30:00,228.65,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 04:40:00,228.82,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 04:50:00,228.98,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 05:00:00,229.15,0.05,4.73,5.4,0.07,4.6,2599.0
2023-04-24 05:10:00,229.32,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 05:20:00,229.48,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 05:30:00,229.65,0.05,4.73,5.4,0.07,4.6,2599.0
2023-04-24 05:40:00,229.82,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 05:50:00,229.98,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 06:00:00,230.15,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 06:10:00,230.32,0.05,4.73,5.4,0.07,4.6,2599.0
2023-04-24 06:20:00,230.48,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 06:30:00,230.65,0.05,4.73,5.4,0.07,4.6,2600.0
2023-04-24 06:40:00,230.82,0.05,4.73,5.4,0.07,4.6,2593.0
2023-04-24 06:50:00,230.98,0.05,4.73,5.4,0.07,4.6,2600.0
2023-04-24 07:00:00,231.15,0.05,4.73,5.4,0.07,4.6,2595.0
2023-04-24 07:10:00,231.32,0.05,4.73,5.4,0.07,4.6,2596.0
2023-04-24 07:20:00,231.48,0.05,4.73,5.4,0.07,4.6,2602.0
2023-04-24 07:30:00,231.65,0.05,4.73,5.4,0.07,4.6,2596.0
2023-04-24 07:40:00,231.82,0.05,4.73,5.4,0.07,4.6,2597.0
2023-04-24 07:50:00,231.98,0.05,4.73,5.4,0.07,4.6,2603.0
2023-04-24 08:00:00,232.15,0.05,4.73,5.4,0.07,4.6,2597.0
2023-04-24 08:10:00,232.32,0.05,4.73,5.4,0.07,4.6,2597.0
2023-04-24 08:20:00,232.48,0.05,4.73,5.4,0.07,4.6,2597.0
2023-04-24 08:30:00,232.65,0.05,4.73,5.4,0.07,4.6,2597.0
2023-04-24 08:40:00,232.82,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 08:50:00,232.98,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 09:00:00,233.15,0.05,4.73,5.4,0.07,4.6,2604.0
2023-04-24 09:10:00,233.32,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 09:20:00,233.48,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 09:30:00,233.65,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 09:40:00,233.82,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 09:50:00,233.98,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 10:00:00,234.15,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 10:10:00,234.32,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 10:20:00,234.48,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 10:30:00,234.65,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 10:40:00,234.82,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 10:50:00,234.98,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 11:00:00,235.15,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 11:10:00,235.32,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 11:20:00,235.48,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 11:30:00,235.65,0.05,4.73,5.4,0.07,4.6,2604.0
2023-04-24 11:40:00,235.82,0.05,4.73,5.4,0.07,4.6,2597.0
2023-04-24 11:50:00,235.98,0.05,4.73,5.4,0.07,4.6,2597.0
2023-04-24 12:00:00,236.15,0.05,4.73,5.4,0.07,4.6,2597.0
2023-04-24 12:10:00,236.32,0.05,4.73,5.4,0.07,4.6,2597.0
2023-04-24 12:20:00,236.48,0.05,4.73,5.4,0.07,4.6,2597.0
2023-04-24 12:30:00,236.65,0.05,4.73,5.4,0.07,4.6,2597.0
2023-04-24 12:40:00,236.82,0.05,4.73,5.4,0.07,4.6,2597.0
2023-04-24 12:50:00,236.98,0.05,4.73,5.4,0.07,4.7,2592.0
2023-04-24 13:00:00,237.15,0.05,4.73,5.4,0.07,4.6,2597.0
2023-04-24 13:10:00,237.32,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 13:20:00,237.48,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 13:30:00,237.65,0.05,4.73,5.4,0.07,4.6,2597.0
2023-04-24 13:40:00,237.82,0.05,4.73,5.4,0.07,4.6,2597.0
2023-04-24 13:50:00,237.98,0.05,4.73,5.4,0.07,4.6,2603.0
2023-04-24 14:00:00,238.15,0.05,4.73,5.4,0.07,4.6,2597.0
2023-04-24 14:10:00,238.32,0.05,4.73,5.4,0.07,4.6,2596.0
2023-04-24 14:20:00,238.48,0.05,4.73,5.3,0.07,4.6,2597.0
2023-04-24 14:30:00,238.65,0.05,4.73,5.3,0.07,4.6,2597.0
2023-04-24 14:40:00,238.82,0.05,4.73,5.3,0.07,4.6,2597.0
2023-04-24 14:50:00,238.98,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 15:00:00,239.15,0.05,4.73,5.4,0.07,4.6,2598.0
2023-04-24 15:10:00,239.32,0.05,4.73,5.4,0.07,4.6,2597.0
2023-04-24 15:20:00,239.48,0.05,4.73,5.3,0.07,4.6,2598.0
2023-04-24 15:30:00,239.65,0.05,4.73,5.3,0.07,4.6,2597.0
2023-04-24 15:40:00,239.82,0.05,4.73,5.3,0.07,4.6,2597.0
2023-04-24 15:50:00,239.98,0.05,4.73,5.3,0.07,4.6,2597.0
2023-04-24 16:00:00,240.15,0.05,4.73,5.3,0.07,4.6,2597.0
2023-04-24 16:10:00,240.32,0.05,4.73,5.3,0.07,4.6,2597.0
2023-04-24 16:20:00,240.48,0.05,4.73,5.3,0.07,4.6,2597.0
2023-04-24 16:30:00,240.65,0.05,4.73,5.3,0.07,4.6,2603.0
2023-04-24 16:40:00,240.82,0.05,4.73,5.3,0.07,4.6,2597.0
2023-04-24 16:50:00,240.98,0.05,4.73,5.4,0.07,4.6,2603.0
2023-04-24 17:00:00,241.15,0.05,4.73,5.4,0.07,4.6,2596.0
2023-04-24 17:10:00,241.32,0.05,4.73,5.4,0.07,4.6,2597.0
2023-04-24 17:20:00,241.48,0.05,4.73,5.3,0.07,4.6,2603.0
2023-04-24 17:30:00,241.65,0.05,4.73,5.3,0.07,4.6,2597.0
2023-04-24 17:40:00,241.82,0.05,4.73,5.3,0.07,4.6,2603.0
2023-04-24 17:50:00,241.98,0.05,4.73,5.3,0.07,4.6,2597.0
2023-04-24 18:00:00,242.15,0.05,4.73,5.3,0.07,4.6,2596.0
2023-04-24 18:10:00,242.32,0.05,4.73,5.3,0.07,4.6,2596.0
2023-04-24 18:20:00,242.48,0.05,4.73,5.3,0.07,4.6,2596.0
2023-04-24 18:30:00,242.65,0.05,4.73,5.3,0.07,4.6,2596.0
2023-04-24 18:40:00,242.82,0.05,4.73,5.3,0.07,4.6,2603.0
2023-04-24 18:50:00,242.98,0.05,4.73,5.3,0.07,4.6,2596.0
2023-04-24 19:00:00,243.15,0.05,4.73,5.3,0.07,4.6,2596.0
2023-04-24 19:10:00,243.32,0.05,4.73,5.3,0.07,4.6,2602.0
2023-04-24 19:20:00,243.48,0.05,4.73,5.3,0.07,4.6,2596.0
2023-04-24 19:30:00,243.65,0.05,4.73,5.3,0.07,4.6,2602.0
2023-04-24 19:40:00,243.82,0.05,4.73,5.3,0.07,4.6,2596.0
