time_h,Cs_measured_gL,Cs_pred_gL,X_pred_gL,Ce_pred_gL
1343.6198196392786,25.243634765624996,25.258049,0.0074692983,39.595207
1346.937374749499,25.243634765624996,25.258455,0.007469185,39.5953
1350.2549298597194,25.243634765624996,25.258442,0.0074692066,39.59529
1353.5724849699398,25.243634765624996,25.259039,0.007469054,39.595413
1356.8900400801604,25.243634765624996,25.258343,0.007469256,39.59528
1360.2075951903807,25.243634765624996,25.258736,0.0074691637,39.595352
1363.5251503006011,25.243634765624996,25.258675,0.007469196,39.59535
1366.8427054108215,25.243634765624996,25.258614,0.0074692173,39.595337
1370.1602605210421,25.243634765624996,25.25779,0.007469462,39.595173
1373.4778156312625,25.243634765624996,25.258068,0.0074694017,39.595226
1376.7953707414829,25.243634765624996,25.257568,0.007469547,39.59513
1380.1129258517033,25.243634765624996,25.257944,0.007469455,39.595207
1383.4304809619239,25.243634765624996,25.257881,0.00746949,39.595192
1386.7480360721443,25.243634765624996,25.257736,0.0074695363,39.59517
1390.0655911823646,25.243634765624996,25.257751,0.0074695507,39.59517
1393.383146292585,25.243634765624996,25.257687,0.007469583,39.59516
