hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
128.5,2.3,1.009,16.7,4.125,1479.0,1.415,Mixed-Culture 50
129.0,2.3,1.009,16.7,4.19,1480.0,1.37,Mixed-Culture 50
129.5,2.3,1.009,16.65,4.155,1478.5,1.46,Mixed-Culture 50
130.0,2.3,1.009,16.6,4.18,1479.0,1.41,Mixed-Culture 50
130.5,2.3,1.009,16.6,4.14,1477.5,1.355,Mixed-Culture 50
131.0,2.4,1.009,16.6,4.13,1479.0,1.36,Mixed-Culture 50
131.5,2.3,1.009,16.6,4.185,1479.5,1.395,Mixed-Culture 50
132.0,2.3,1.009,16.5,4.19,1480.0,1.39,Mixed-Culture 50
132.5,2.3,1.009,16.5,4.16,1480.5,1.405,Mixed-Culture 50
133.0,2.3,1.009,16.4,4.18,1482.0,1.42,Mixed-Culture 50
133.5,2.3,1.009,16.4,4.14,1481.0,1.37,Mixed-Culture 50
134.0,2.3,1.009,16.4,4.14,1483.0,1.41,Mixed-Culture 50
134.5,2.3,1.009,16.4,4.13,1479.5,1.35,Mixed-Culture 50
135.0,2.3,1.009,16.3,4.13,1478.0,1.33,Mixed-Culture 50
135.5,2.3,1.009,16.35,4.165,1480.0,1.38,Mixed-Culture 50
136.0,2.3,1.009,16.3,4.13,1477.0,1.33,Mixed-Culture 50
136.5,2.3,1.009,16.3,4.195,1475.5,1.355,Mixed-Culture 50
137.0,2.3,1.009,16.2,4.14,1476.0,1.34,Mixed-Culture 50
137.5,2.3,1.009,16.25,4.145,1476.0,1.395,Mixed-Culture 50
138.0,2.3,1.009,16.2,4.17,1473.0,1.4,Mixed-Culture 50
138.5,2.3,1.009,16.2,4.14,1475.0,1.34,Mixed-Culture 50
139.0,2.3,1.009,16.1,4.17,1473.0,1.35,Mixed-Culture 50
139.5,2.3,1.009,16.1,4.165,1473.5,1.35,Mixed-Culture 50
140.0,2.3,1.009,16.3,4.19,1483.0,1.38,Mixed-Culture 50
140.5,2.3,1.009,16.1,4.16,1470.5,1.29,Mixed-Culture 50
141.0,2.2,1.009,16.0,4.17,1473.0,1.4,Mixed-Culture 50
141.5,2.25,1.009,16.0,4.185,1472.0,1.355,Mixed-Culture 50
142.0,2.3,1.009,16.0,4.15,1474.0,1.33,Mixed-Culture 50
142.5,2.2,1.009,16.0,4.16,1471.5,1.37,Mixed-Culture 50
143.0,2.2,1.009,16.0,4.15,1472.0,1.32,Mixed-Culture 50
143.5,2.2,1.009,16.0,4.17,1470.0,1.35,Mixed-Culture 50
144.0,2.2,1.009,16.0,4.16,1465.0,1.42,Mixed-Culture 50
144.5,2.2,1.009,15.9,4.19,1466.5,1.4,Mixed-Culture 50
145.0,2.2,1.009,15.9,4.19,1465.0,1.34,Mixed-Culture 50
145.5,2.2,1.009,15.9,4.15,1462.5,1.355,Mixed-Culture 50
146.0,2.2,1.009,15.9,4.17,1458.0,1.39,Mixed-Culture 50
146.5,2.2,1.009,15.85,4.175,1458.0,1.35,Mixed-Culture 50
147.0,2.2,1.009,15.8,4.2,1456.0,1.38,Mixed-Culture 50
147.5,2.2,1.009,15.8,4.205,1455.0,1.395,Mixed-Culture 50
148.0,2.2,1.009,15.8,4.19,1453.0,1.36,Mixed-Culture 50
148.5,2.2,1.009,15.8,4.16,1451.5,1.36,Mixed-Culture 50
149.0,2.2,1.009,15.8,4.15,1447.0,1.34,Mixed-Culture 50
149.5,2.2,1.009,15.75,4.17,1446.0,1.33,Mixed-Culture 50
150.0,2.2,1.009,15.8,4.14,1447.0,1.4,Mixed-Culture 50
150.5,2.2,1.009,15.7,4.145,1443.0,1.32,Mixed-Culture 50
151.0,2.2,1.009,15.7,4.14,1443.0,1.36,Mixed-Culture 50
151.5,2.2,1.009,15.7,4.21,1440.5,1.345,Mixed-Culture 50
152.0,2.2,1.009,15.7,4.2,1441.0,1.37,Mixed-Culture 50
152.5,2.2,1.009,15.65,4.15,1439.0,1.315,Mixed-Culture 50
153.0,2.2,1.009,15.6,4.14,1439.0,1.33,Mixed-Culture 50
153.5,2.2,1.009,15.6,4.15,1437.0,1.415,Mixed-Culture 50
154.0,2.2,1.009,15.6,4.16,1435.0,1.35,Mixed-Culture 50
154.5,2.2,1.009,15.55,4.17,1434.0,1.315,Mixed-Culture 50
155.0,2.2,1.009,15.6,4.14,1433.0,1.36,Mixed-Culture 50
155.5,2.2,1.009,15.5,4.16,1432.0,1.35,Mixed-Culture 50
156.0,2.2,1.009,15.5,4.17,1431.0,1.33,Mixed-Culture 50
156.5,2.2,1.009,15.5,4.195,1428.5,1.305,Mixed-Culture 50
157.0,2.2,1.009,15.5,4.2,1427.0,1.39,Mixed-Culture 50
157.5,2.2,1.009,15.5,4.21,1428.0,1.355,Mixed-Culture 50
158.0,2.2,1.009,15.4,4.16,1427.0,1.3,Mixed-Culture 50
158.5,2.2,1.009,15.4,4.21,1425.0,1.305,Mixed-Culture 50
159.0,2.2,1.009,15.4,4.14,1426.0,1.41,Mixed-Culture 50
159.5,2.2,1.009,15.4,4.17,1424.5,1.325,Mixed-Culture 50
160.0,2.2,1.009,15.3,4.22,1423.0,1.34,Mixed-Culture 50
160.5,2.2,1.009,15.4,4.215,1423.0,1.335,Mixed-Culture 50
161.0,2.2,1.009,15.3,4.16,1420.0,1.29,Mixed-Culture 50
161.5,2.2,1.009,15.3,4.19,1421.0,1.31,Mixed-Culture 50
162.0,2.2,1.009,15.3,4.15,1421.0,1.31,Mixed-Culture 50
162.5,2.2,1.009,15.2,4.19,1418.5,1.295,Mixed-Culture 50
163.0,2.2,1.009,15.2,4.17,1418.0,1.35,Mixed-Culture 50
163.5,2.2,1.009,15.2,4.185,1417.0,1.31,Mixed-Culture 50
164.0,2.2,1.009,15.2,4.15,1418.0,1.25,Mixed-Culture 50
164.5,2.2,1.009,15.2,4.15,1416.5,1.26,Mixed-Culture 50
165.0,2.2,1.009,15.2,4.22,1418.0,1.24,Mixed-Culture 50
165.5,2.2,1.009,15.1,4.18,1414.5,1.285,Mixed-Culture 50
166.0,2.2,1.009,15.1,4.19,1417.0,1.26,Mixed-Culture 50
166.5,2.2,1.009,15.1,4.18,1415.5,1.295,Mixed-Culture 50
167.0,2.2,1.009,15.1,4.15,1414.0,1.24,Mixed-Culture 50
167.5,2.2,1.009,15.0,4.185,1415.5,1.33,Mixed-Culture 50
168.0,2.2,1.009,15.0,4.17,1416.0,1.35,Mixed-Culture 50
168.5,2.2,1.009,15.0,4.205,1415.0,1.29,Mixed-Culture 50
169.0,2.2,1.009,15.0,4.15,1415.0,1.36,Mixed-Culture 50
169.5,2.2,1.009,15.0,4.17,1415.0,1.3,Mixed-Culture 50
170.0,2.2,1.009,15.1,4.22,1413.0,1.26,Mixed-Culture 50
170.5,2.2,1.009,15.0,4.18,1413.0,1.315,Mixed-Culture 50
171.0,2.2,1.009,15.0,4.18,1413.0,1.38,Mixed-Culture 50
