hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
130.0,7.229,1.029,10.471,5.204,1544.235,5.944,Mixed-Culture 50
130.5,7.3,1.029,10.321,5.229,1541.758,5.926,Mixed-Culture 50
131.0,7.171,1.029,10.171,5.222,1542.0,5.84,Mixed-Culture 50
131.5,7.1,1.028,10.021,5.242,1547.515,5.753,Mixed-Culture 50
132.0,7.2,1.029,9.871,5.205,1531.118,5.782,Mixed-Culture 50
132.5,7.121,1.028,9.721,5.248,1538.818,6.034,Mixed-Culture 50
133.0,7.2,1.029,9.5,5.243,1556.882,5.626,Mixed-Culture 50
133.5,7.121,1.028,9.421,5.242,1534.394,5.555,Mixed-Culture 50
134.0,7.071,1.028,9.3,5.21,1535.529,5.722,Mixed-Culture 50
134.5,7.079,1.028,9.221,5.194,1535.515,5.908,Mixed-Culture 50
135.0,7.0,1.028,9.071,5.196,1532.471,5.465,Mixed-Culture 50
135.5,7.0,1.028,8.921,5.234,1536.0,5.456,Mixed-Culture 50
136.0,7.071,1.028,8.771,5.204,1550.529,5.495,Mixed-Culture 50
136.5,7.079,1.028,8.7,5.206,1547.182,5.682,Mixed-Culture 50
137.0,7.0,1.028,8.571,5.243,1542.941,5.578,Mixed-Culture 50
137.5,6.921,1.027,8.421,5.203,1539.576,5.415,Mixed-Culture 50
138.0,7.0,1.028,8.371,5.236,1537.706,5.798,Mixed-Culture 50
138.5,7.0,1.028,8.3,5.258,1544.091,5.515,Mixed-Culture 50
139.0,7.0,1.028,8.171,5.209,1547.294,5.198,Mixed-Culture 50
139.5,6.921,1.027,8.1,5.238,1542.485,5.188,Mixed-Culture 50
140.0,6.971,1.028,8.0,5.215,1532.412,5.525,Mixed-Culture 50
140.5,6.9,1.027,7.921,5.211,1528.212,5.618,Mixed-Culture 50
141.0,6.871,1.027,7.8,5.209,1543.059,5.465,Mixed-Culture 50
141.5,6.879,1.027,7.721,5.23,1551.939,5.161,Mixed-Culture 50
142.0,6.829,1.027,7.671,5.242,1539.353,5.116,Mixed-Culture 50
142.5,6.821,1.027,7.6,5.2,1526.515,5.42,Mixed-Culture 50
143.0,6.9,1.027,7.5,5.235,1537.412,5.078,Mixed-Culture 50
143.5,6.9,1.027,7.421,5.2,1511.758,5.368,Mixed-Culture 50
144.0,6.8,1.027,7.371,5.239,1543.176,5.004,Mixed-Culture 50
144.5,6.8,1.027,7.3,5.244,1529.636,5.198,Mixed-Culture 50
145.0,6.771,1.027,7.271,5.214,1540.706,5.151,Mixed-Culture 50
145.5,6.7,1.027,7.2,5.2,1530.182,4.961,Mixed-Culture 50
146.0,6.771,1.027,7.1,5.245,1548.471,5.059,Mixed-Culture 50
146.5,6.779,1.027,7.1,5.242,1536.848,5.26,Mixed-Culture 50
147.0,6.729,1.027,7.0,5.206,1535.824,4.891,Mixed-Culture 50
147.5,6.8,1.027,6.921,5.244,1533.364,5.22,Mixed-Culture 50
148.0,6.729,1.027,6.9,5.218,1546.118,5.273,Mixed-Culture 50
148.5,6.721,1.027,6.821,5.213,1530.788,5.121,Mixed-Culture 50
149.0,6.7,1.027,6.8,5.23,1544.235,6.439,Mixed-Culture 50
149.5,6.7,1.027,6.721,5.206,1533.091,6.105,Mixed-Culture 50
150.0,6.629,1.026,6.7,5.225,1544.471,6.223,Mixed-Culture 50
150.5,6.621,1.026,6.621,5.228,1527.939,6.126,Mixed-Culture 50
151.0,6.671,1.027,6.6,5.228,1548.059,6.202,Mixed-Culture 50
151.5,6.679,1.027,6.6,5.224,1536.273,6.14,Mixed-Culture 50
152.0,6.6,1.026,6.529,5.245,1529.0,6.58,Mixed-Culture 50
152.5,6.6,1.026,6.521,5.202,1541.182,6.566,Mixed-Culture 50
153.0,6.6,1.026,6.471,5.248,1514.941,6.531,Mixed-Culture 50
153.5,6.6,1.026,6.4,5.252,1463.939,6.296,Mixed-Culture 50
154.0,6.6,1.026,6.4,5.222,1509.235,6.536,Mixed-Culture 50
154.5,6.6,1.026,6.321,5.258,1539.848,6.324,Mixed-Culture 50
155.0,6.6,1.026,6.3,5.235,1509.647,6.37,Mixed-Culture 50
155.5,6.521,1.026,6.3,5.208,1512.061,6.357,Mixed-Culture 50
156.0,6.571,1.026,6.271,5.221,1532.824,6.215,Mixed-Culture 50
156.5,6.579,1.026,6.279,5.2,1528.424,6.25,Mixed-Culture 50
157.0,6.571,1.026,6.2,5.219,1532.529,6.164,Mixed-Culture 50
157.5,6.579,1.026,6.2,5.216,1528.212,6.019,Mixed-Culture 50
158.0,6.571,1.026,6.171,5.25,1524.706,6.313,Mixed-Culture 50
158.5,6.579,1.026,6.1,5.242,1526.727,6.346,Mixed-Culture 50
159.0,6.5,1.026,6.1,5.222,1523.412,6.322,Mixed-Culture 50
159.5,6.579,1.026,6.1,5.234,1531.455,6.183,Mixed-Culture 50
160.0,6.5,1.026,6.0,5.242,1518.824,6.146,Mixed-Culture 50
160.5,6.5,1.026,6.0,5.208,1531.333,6.377,Mixed-Culture 50
161.0,6.429,1.025,6.0,5.222,1534.059,6.046,Mixed-Culture 50
161.5,6.5,1.026,6.0,5.218,1534.273,6.263,Mixed-Culture 50
162.0,6.429,1.025,6.0,5.21,1525.118,6.299,Mixed-Culture 50
162.5,6.421,1.025,6.0,5.21,1525.364,6.503,Mixed-Culture 50
163.0,6.471,1.026,5.971,5.243,1535.824,6.092,Mixed-Culture 50
163.5,6.479,1.026,5.9,5.242,1533.0,6.03,Mixed-Culture 50
164.0,6.5,1.026,5.9,5.248,1529.647,6.39,Mixed-Culture 50
164.5,6.421,1.025,5.9,5.252,1534.242,6.557,Mixed-Culture 50
165.0,6.471,1.026,5.8,5.251,1533.176,6.541,Mixed-Culture 50
165.5,6.4,1.025,5.8,5.214,1532.061,6.165,Mixed-Culture 50
166.0,6.4,1.025,5.871,5.238,1529.529,6.484,Mixed-Culture 50
166.5,6.4,1.025,5.8,5.242,1523.455,6.548,Mixed-Culture 50
167.0,6.371,1.025,5.8,5.203,1521.941,6.373,Mixed-Culture 50
167.5,6.3,1.025,5.8,5.218,1534.333,6.201,Mixed-Culture 50
168.0,6.4,1.025,5.8,5.219,1512.824,6.319,Mixed-Culture 50
168.5,6.321,1.025,5.721,5.248,1512.364,6.324,Mixed-Culture 50
169.0,6.371,1.025,5.7,5.24,1523.235,6.261,Mixed-Culture 50
169.5,6.3,1.025,5.7,5.232,1531.0,6.678,Mixed-Culture 50
170.0,6.3,1.025,5.729,5.241,1523.118,6.33,Mixed-Culture 50
170.5,6.3,1.025,5.721,5.252,1524.515,6.54,Mixed-Culture 50
171.0,6.371,1.025,5.7,5.253,1518.706,6.242,Mixed-Culture 50
171.5,6.379,1.025,5.7,5.26,1529.212,6.629,Mixed-Culture 50
