hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
88.0,11.2,1.045,9.1,4.97,2087.0,0.35,SHU Lager
88.5,11.303,1.046,9.2,4.995,2093.515,0.35,SHU Lager
89.0,11.2,1.045,9.2,4.96,2104.0,0.35,SHU Lager
89.5,11.297,1.045,9.3,4.985,2110.788,0.35,SHU Lager
90.0,11.2,1.045,9.3,4.98,2096.0,0.35,SHU Lager
90.5,11.297,1.045,9.348,4.955,2099.242,0.35,SHU Lager
91.0,11.2,1.045,9.4,5.01,2099.0,0.35,SHU Lager
91.5,11.4,1.046,9.4,4.95,2099.364,0.35,SHU Lager
92.0,11.2,1.045,9.4,4.94,2102.0,0.35,SHU Lager
92.5,11.303,1.046,9.5,4.97,2087.485,0.35,SHU Lager
93.0,11.4,1.046,9.5,4.97,2087.0,0.35,SHU Lager
93.5,11.303,1.046,9.5,5.005,2088.121,0.35,SHU Lager
94.0,11.4,1.046,9.5,4.96,2089.0,0.35,SHU Lager
94.5,11.297,1.045,9.548,4.971,2087.697,0.35,SHU Lager
95.0,11.2,1.045,9.5,4.95,2092.0,0.35,SHU Lager
95.5,11.148,1.045,9.6,4.965,2086.606,0.35,SHU Lager
96.0,11.1,1.045,9.6,4.95,2082.0,0.34,SHU Lager
96.5,11.1,1.045,9.6,4.96,2092.455,0.35,SHU Lager
97.0,11.1,1.045,9.6,4.95,2084.0,0.35,SHU Lager
97.5,11.203,1.045,9.6,4.985,2092.636,0.34,SHU Lager
98.0,11.3,1.045,9.6,4.96,2080.0,0.35,SHU Lager
98.5,11.197,1.045,9.6,4.975,2078.97,0.34,SHU Lager
99.0,11.1,1.045,9.6,4.97,2084.0,0.34,SHU Lager
99.5,11.203,1.045,9.6,4.95,2083.848,0.34,SHU Lager
100.0,11.3,1.045,9.7,4.98,2080.0,0.35,SHU Lager
100.5,11.203,1.045,9.7,4.95,2085.121,0.35,SHU Lager
101.0,11.3,1.045,9.7,4.96,2078.0,0.35,SHU Lager
101.5,11.197,1.045,9.7,4.98,2082.424,0.35,SHU Lager
102.0,11.3,1.045,9.7,4.99,2080.0,0.35,SHU Lager
102.5,11.197,1.045,9.7,4.975,2085.091,0.34,SHU Lager
103.0,11.3,1.045,9.6,5.01,2075.0,0.35,SHU Lager
103.5,11.197,1.045,9.6,4.975,2083.848,0.35,SHU Lager
